graph6string,levelable,minimized solution
HJQ|Q}z,F,NA
HHfPz^Z,F,NA
HRQYz]z,F,NA
HLU`y}n,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
HKUjlvN,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HLiqq~n,F,NA
HbYJk}~,F,NA
HIma|l~,F,NA
HbIZ]u~,F,NA
HLUa|^~,F,NA
HHZ]fu},F,NA
HJQm|v|,F,NA
HDffR|~,F,NA
HHZ]fu~,F,NA
HJQlu~~,F,NA
HBo|~N|,F,NA
H@nVb~n,F,NA
HDo~J|~,F,NA
HBo~J}~,F,NA
HDZc}|~,F,NA
HpDk}|~,F,NA
Hb`kz}~,F,NA
HDr`z~z,F,NA
HDo~J~~,F,NA
HHpx}nz,F,NA
HJQ\r~n,F,NA
HHo}j|~,F,NA
HHv@z~v,F,NA
HHo}j~~,F,NA
HDYy~Nz,F,NA
HDY^J~z,F,NA
HBh^J}~,F,NA
HBi^J|~,F,NA
HaLlm}~,F,NA
HDZa|~z,F,NA
HDX^L~~,F,NA
H`h|i~z,F,NA
H`maz~v,F,NA
H`Xsz}~,F,NA
H`h\j|~,F,NA
H`Ujl~z,F,NA
H`iqz~~,F,NA
HR`{z^z,F,NA
HLeaz~n,F,NA
HIh\j}~,F,NA
HaNLj}~,F,NA
HbHk|~^,F,NA
HKh\j|~,F,NA
HLhQ|~n,F,NA
HRaZZ~~,F,NA
HHv@~n},F,NA
Hbdb\}~,F,NA
HHv@~n~,F,NA
HHo}n~},F,NA
HHo}n~~,F,NA
HUDjYyj,F,NA
HkNe`[^,F,NA
H{Qpq[^,F,NA
HropYmN,F,NA
HLCz]VL,F,NA
HgK{{lx,F,NA
HLDjs^L,F,NA
HUOZZym,F,NA
HUHjYyZ,F,NA
HLrcplN,F,NA
HUGjY~[,F,NA
HUGZY~k,F,NA
HqIypvF,F,NA
HDDj}Zh,F,NA
HgC{|t{,F,NA
HLDJ}Yl,F,NA
H]Ogz]],F,NA
HSHizzY,F,NA
HpRissv,F,NA
H]`kqkn,F,NA
HUOjX~[,F,NA
H_L\lt{,F,NA
HKDZ|Zh,F,NA
HkYXpnN,F,NA
H{XPW}^,F,NA
HYTss[~,F,NA
HqSxmUn,F,NA
HqLXuK~,F,NA
HqtPh]n,F,NA
Hq]`g~N,F,NA
HWT{uc~,F,NA
HolpqnN,F,NA
HoLZug~,F,NA
Hqt`g}n,F,NA
HlYPW~N,F,NA
HPT}Uc~,F,NA
H`YZtg~,F,NA
HQ\kmc~,F,NA
H`]rSnN,F,NA
H[dYlT~,F,NA
HWd\uh~,F,NA
H`\lcl~,F,NA
HKNMlp~,F,NA
H`YZtj~,F,NA
HwD}`uN,F,NA
HKHjs~[,F,NA
HJC{]^i,F,NA
HTPJZy],F,NA
H{DuP[^,F,NA
HJC}U]m,F,NA
HTPjYyZ,F,NA
H{D\a[n,F,NA
H{Dsp\N,F,NA
HGe\jt{,F,NA
HLPjs]\,F,NA
HKHzsvL,F,NA
HLPJ[}{,F,NA
HKPZ\yy,F,NA
HqI}`tN,F,NA
HBD}T^i,F,NA
HSPizyy,F,NA
HqJissv,F,NA
HGd\txu,F,NA
HLPJ{yl,F,NA
HLPZ[yj,F,NA
HGd\lt{,F,NA
HKPZ|Yx,F,NA
HK]rKvN,F,NA
Hw\TG}^,F,NA
HwTXtM^,F,NA
HJYS}W~,F,NA
HQTttX^,F,NA
HkuRH[~,F,NA
HQmrQnN,F,NA
Ho^apm^,F,NA
HH]U]g~,F,NA
HQ\slT^,F,NA
HkubG{~,F,NA
HkX\Sk~,F,NA
HH]]Mc~,F,NA
HQ\kld^,F,NA
HK]qtNN,F,NA
HJY\c[~,F,NA
HKfJri~,F,NA
HKN]bU~,F,NA
HKNMjq~,F,NA
HJY\c\~,F,NA
HJY\c^~,F,NA
HDTjk^h,F,NA
HFLb[^L,F,NA
HBLs]^i,F,NA
H?Tzlvw,F,NA
H@T{^Vq,F,NA
HWCyzv[,F,NA
HLTZK]j,F,NA
HWKyyvT,F,NA
HGTZtyu,F,NA
HBL[^Ve,F,NA
HGDZ|zw,F,NA
H?LZ~rs,F,NA
HUPhzqN,F,NA
HKLrs^L,F,NA
HOLZzjX,F,NA
HLSr[^L,F,NA
HLTjc]N,F,NA
HWLYziZ,F,NA
HGLrs~[,F,NA
HJLS\^M,F,NA
HGLR|z[,F,NA
HSTjriN,F,NA
HoCyzxy,F,NA
HOTzjqZ,F,NA
HA\lna^,F,NA
HWLZmq^,F,NA
HXLYmU^,F,NA
HITttY^,F,NA
H@\neg~,F,NA
HGT|va^,F,NA
H@T~fQ^,F,NA
HPTzUe^,F,NA
HXTZSm^,F,NA
HHXs}q^,F,NA
HBTt^O~,F,NA
HHP|uq^,F,NA
HoLZri^,F,NA
HQ\jcm^,F,NA
H`\jck~,F,NA
HJTc|W~,F,NA
H@\nei~,F,NA
HBTt^Q~,F,NA
H`\jcm~,F,NA
HJTc|Y~,F,NA
HJTc|X~,F,NA
HJTc|Z~,F,NA
HKfRt\|,F,NA
HKsr\zV,F,NA
HJYsY}z,F,NA
HKvJ`}v,F,NA
HRiZrjN,F,NA
HQYqy}z,F,NA
HKhrs~\,F,NA
HoSzvM^,F,NA
HHfHznZ,F,NA
HRUIz]v,F,NA
HHfHzvV,F,NA
HQ]Qz]v,F,NA
HKo}tl|,F,NA
HTXP|\^,F,NA
HQYqzu^,F,NA
HJUtQ}n,F,NA
HKUjtzV,F,NA
HLerQ~n,F,NA
HRhLi~^,F,NA
Hb_z]u~,F,NA
HdO}\t~,F,NA
HIejlt~,F,NA
HJiQ|\~,F,NA
Hbojk}~,F,NA
HThZa~n,F,NA
HTXTY~~,F,NA
HJTltiN,F,NA
HJTjc}m,F,NA
HJY]`}n,F,NA
HJL^VI^,F,NA
HJf@z]^,F,NA
HoLZrm^,F,NA
HQ]Rj]^,F,NA
H`]`zl^,F,NA
HJe`y|n,T,"[2.0, 2.0, 4.0, 4.0, 3.0, 3.0, 4.0, 2.0, 2.0]"
HJUn@~^,F,NA
HJf@z]~,F,NA
H`]bi}~,F,NA
HJeaz]~,F,NA
HJj@y|~,F,NA
HJj@y~~,F,NA
HKMm}pt,F,NA
HKeuZxy,F,NA
HB\sl^i,F,NA
HKT\|rd,F,NA
H`Lzsvd,F,NA
HXUY{zb,F,NA
HXeYzrF,F,NA
HKT\\vs,F,NA
H`Lzkvh,F,NA
HB\tlZJ,F,NA
H@\|vbF,F,NA
H@ZU|zw,F,NA
HLls^D^,F,NA
H`Y|et},F,NA
H`h\vh},F,NA
HTdje\},F,NA
HJZT[xz,F,NA
HDlu^D|,F,NA
HBmmn`n,F,NA
HIlvC}^,F,NA
HJZT[zz,F,NA
HSlvA|~,F,NA
H`llel~,F,NA
H`iyvd~,F,NA
HThZe\~,F,NA
HJVdS|~,F,NA
HDlvE\~,F,NA
HDnVB\~,F,NA
HJVdS~~,F,NA
HXEY}zj,F,NA
HWM]q~t,F,NA
HWd]h~x,F,NA
HWSx{~V,F,NA
HEhXz^f,F,NA
HDXX}^f,F,NA
HoLvQ}^,F,NA
HqW^H}^,F,NA
HhS\[~v,F,NA
HpSZ[~v,F,NA
HWcy}l~,F,NA
HWS{}l~,F,NA
HgMsy~n,F,NA
HoLZk|~,F,NA
HqDkx~n,F,NA
HrG[y~n,F,NA
HgMsy~~,F,NA
HKlYlnj,F,NA
HIU|c~j,F,NA
HKN]`~j,F,NA
HHox{~V,F,NA
HBhX}^f,F,NA
HMG}[~z,F,NA
Hb_z[~z,F,NA
HPoy}l~,F,NA
HoLuY}~,F,NA
HHo{}l~,F,NA
HR`i{|~,F,NA
HkDlY}~,F,NA
HbYH{~v,F,NA
HdQix~~,F,NA
H`\sh~j,F,NA
Hgcxy}v,F,NA
Hagxy}v,F,NA
Hb_xx|n,F,NA
Hh_x{|^,F,NA
HSTjZm^,F,NA
HoLYx|v,F,NA
HUPjX}^,F,NA
HoTpx~Z,F,NA
HR_zY|^,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
HL`ZZ]^,F,NA
HRYIy}v,F,NA
HbYHx|v,F,NA
HXUQy}n,F,NA
H`]`zn^,F,NA
Hagx|l~,F,NA
HoLYzm~,F,NA
HR`iy}~,F,NA
Hb_xz\~,F,NA
HY_yy}~,F,NA
HbYPx~n,F,NA
Hb_xz^~,F,NA
HYd[p~f,F,NA
HqSnH}^,F,NA
HXeYq~f,F,NA
H[Dix~N,F,NA
HpR`y}^,F,NA
HUPix}n,F,NA
HL`Xz^N,F,NA
HpO{y~z,F,NA
HpOy{|~,F,NA
HqEjX~^,F,NA
HY_y{|~,F,NA
HpQXy~z,F,NA
HpOy{~~,F,NA
HKT\t^t,F,NA
HPLZmvN,F,NA
HIUZlun,F,NA
HKT\\nx,F,NA
HKNMh~x,F,NA
HHcx}^V,F,NA
HPS}m^z,F,NA
HdOy|vn,F,NA
HgMsz^^,F,NA
HPS}]l~,F,NA
HHc}]l~,F,NA
HQdjk|~,F,NA
HKNeX~^,F,NA
HdHY|vn,F,NA
HaMtY~~,F,NA
HoTXzuv,F,NA
H`Mrt\^,F,NA
HQUZr]v,F,NA
HQVHzuv,F,NA
H`Lszzj,F,NA
H`\kh~r,F,NA
HgK{y}v,F,NA
HSTizmn,F,NA
H`Sy|]v,F,NA
H`cxz\v,F,NA
HQczY|v,F,NA
H`Mrq~n,F,NA
H`]Pz^v,F,NA
HoTXzm~,F,NA
H`gzi}~,F,NA
HQdizm~,F,NA
H`gzi|~,F,NA
HQoyzm~,F,NA
H`YXzvv,F,NA
H`gzi~~,F,NA
HKVLp~t,F,NA
HQfHztv,F,NA
HKpX|nx,F,NA
H`lUl\n,F,NA
HKUmp~t,F,NA
HMHX}]n,F,NA
HqHuX}^,F,NA
HKLX}^f,F,NA
H`W{y}v,F,NA
HKgxy~V,F,NA
HKhXznN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HKhXz^V,F,NA
HbH\[~z,F,NA
Hbgky~v,F,NA
HqDmX}~,F,NA
HQW{}l~,F,NA
HKNeY}~,F,NA
HQozk|~,F,NA
HKpX|l~,F,NA
HdHZ[~z,F,NA
H`Ysy~~,F,NA
H`]zSnr,F,NA
HWm]a|v,F,NA
H`\kjmz,F,NA
HKUmtl|,F,NA
H`Yszxz,F,NA
HoLtq~N,F,NA
HkSnH}^,F,NA
HPVPzvN,F,NA
H`YXzuv,F,NA
HQYXzvV,F,NA
H`YZtnN,F,NA
H`ezRnz,F,NA
HrG\Y~^,F,NA
H`YZtl~,F,NA
HdHZ\v^,F,NA
H`YZtn~,F,NA
HP]QznN,F,NA
HD]czln,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
HIfPzun,T,"[2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0, 3.0]"
HBY|bvN,F,NA
HJYkp~V,F,NA
HSTjh~N,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 2.0, 3.0, 2.0]"
HIg{y}v,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0, 2.0]"
HKSy|mn,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 4.0, 2.0]"
HKgxzl^,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 4.0, 2.0]"
HBmbj^^,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0, 2.0, 3.0]"
HJiPz^^,T,"[2.0, 2.0, 4.0, 3.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HR_zY~^,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
HQczZn^,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 4.0, 3.0]"
HR_zY}~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
HL_yz\~,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
HKpXzm~,T,"[2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0, 3.0]"
HIm`zn^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HL_yz^~,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 4.0, 5.0]"
HKfJp~t,F,NA
HRTJk}n,F,NA
HKc}jzj,F,NA
HKUjs~t,F,NA
HpPuX}^,F,NA
HMGz[~N,F,NA
HKKz]nN,F,NA
HKhZj]^,F,NA
HKg{y|v,F,NA
H`Wx{~V,F,NA
HbG}[~z,F,NA
Hboh{~v,F,NA
HqDlY}~,F,NA
HQNeY}~,F,NA
HQX\k|~,F,NA
HKhZk|~,F,NA
HQoy|l~,F,NA
HdH]X~z,F,NA
H`ZSx~~,F,NA
HLYZlrN,F,NA
HHvBk}|,F,NA
HKUjuyv,F,NA
HJY\Q}v,F,NA
HIi{rtv,F,NA
HKsu\l|,F,NA
HKN]d\z,F,NA
HHfPzvN,F,NA
HQYYzuv,F,NA
HKUjtnN,F,NA
HLU`z]^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
HTdja~n,F,NA
HRYLi~^,F,NA
HdH]\t~,F,NA
HImbk|~,F,NA
HLUb[~~,F,NA
HJ\c|iN,F,NA
HJ\T^I^,F,NA
Hb\cX}v,F,NA
HJVdQ{~,F,NA
HB^N@}v,F,NA
HoTpzu^,F,NA
HRYQz]^,F,NA
HXUQz]^,F,NA
HRQZr]^,F,NA
H`YXztv,F,NA
HPVRr]^,F,NA
HWVPzu^,F,NA
HIm`zl^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
HHfRZu^,F,NA
HHrPzu^,F,NA
HBj`zt^,F,NA
HBr`zu^,F,NA
HJJ]Ru~,F,NA
HJNN@~^,F,NA
HbYHzm~,F,NA
H`YZrm~,F,NA
HImbi}~,F,NA
HHvBh|~,F,NA
HBjbq}~,F,NA
HBz@zm~,F,NA
HHvBh~~,F,NA
HC]zvbf,F,NA
HXdTY~\,F,NA
HA]vb]|,F,NA
HB]vB]^,F,NA
HBmnA|v,F,NA
HEuv@|n,F,NA
HQo|rnN,F,NA
HPVQzun,F,NA
HIepz^Z,F,NA
HIepzvN,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 4.0, 2.0]"
HPVQz]z,F,NA
HDZ`{|z,F,NA
HClvbzn,F,NA
HDlvA~n,F,NA
HqI]p|~,F,NA
HdHZ]u~,F,NA
HbI]\t~,F,NA
HBjbs|~,F,NA
HBja|t~,F,NA
HFhb[~^,F,NA
HDZczv~,F,NA
HJf@~^},F,NA
HLZA|}~,F,NA
HJj@}~~,F,NA
HdOz|^|,F,NA
H`]bl~^,F,NA
Hag|j|~,F,NA
HpDi}}~,F,NA
Hb_zZ}~,F,NA
HqG{z~^,F,NA
Ham`z~v,F,NA
Hag|j~~,F,NA
H`izi~z,F,NA
H`]a|~v,F,NA
H`Ysz|~,F,NA
H`hqz}~,F,NA
HbIk}|~,F,NA
H`djl~z,F,NA
H`hq|~~,F,NA
HRazY~z,F,NA
HJea|~n,F,NA
Hb`h}}~,F,NA
HaMtZ~^,F,NA
HIisz|~,F,NA
HL`ZZ}~,F,NA
HbJK||~,F,NA
HRda|~n,F,NA
HR`i|~~,F,NA
HM`zX~z,F,NA
HJf@z~n,F,NA
HM`hz|~,F,NA
HImbj~^,F,NA
HM`hz~~,F,NA
HQo|zn|,F,NA
HTZ@z~^,F,NA
HKozj}~,F,NA
HKo|j|~,F,NA
HDZbt~^,F,NA
HQo|j~~,F,NA
HJVdU}},F,NA
HImbm~},F,NA
HJVdU}~,F,NA
HBzBl}~,F,NA
HHvBl~~,F,NA
HM`h~~},F,NA
HM`h~~~,F,NA
H?\t~jw,F,NA
HHQ|uv[,F,NA
H`\q\my,F,NA
H@rR|zw,F,NA
HHUu\v[,T,"[2.0, 2.0, 2.0, 5.0, 5.0, 3.0, 3.0, 4.0, 4.0]"
HBmvNP^,F,NA
HBZ^V_~,F,NA
HD]mn`n,F,NA
Hdejjpn,F,NA
Hcmrjpn,F,NA
HInV@{~,F,NA
HIuvC{~,F,NA
HYeuP|^,F,NA
HLjM`|^,F,NA
HBZ^Va~,F,NA
HLjM`|~,F,NA
HInV@|~,F,NA
HBnVB]~,F,NA
HbUlb]~,F,NA
Hdhja}~,F,NA
HInV@~~,F,NA
H`Hy|vw,F,NA
HxSysmN,F,NA
HYd[r]u,F,NA
H@r\jvw,F,NA
HXU[zrF,F,NA
HBTl|Zp,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H`Xzsyr,F,NA
HXeYrnM,F,NA
H`izv`^,F,NA
HDlmn`n,F,NA
HJZ\eS~,F,NA
HDlu^`n,F,NA
H`mi~`v,F,NA
HT]jeL^,F,NA
HdUtrXn,F,NA
HbUn@{~,F,NA
HW]ua}^,F,NA
HxUSX|^,F,NA
HYdla}^,F,NA
HJZ\eU~,F,NA
Hclv@|~,F,NA
HD^VB]~,F,NA
HIysrl~,F,NA
HDZ^Bu~,F,NA
H`h^by~,F,NA
HRdeZy~,F,NA
Hddjb]~,F,NA
HIysrn~,F,NA
H@]~fRV,F,NA
H@^vA}z,F,NA
HAuvd\|,F,NA
HWM]rzV,F,NA
HXM]Q~V,F,NA
HBnV@|n,F,NA
HBnN@|v,F,NA
HBuv@~N,F,NA
HWd}`~Z,F,NA
HLNM`~N,F,NA
HXd]H~Z,F,NA
HBr`x}z,F,NA
HDr`y|z,F,NA
HWfPy|z,F,NA
HPv@y|v,F,NA
HBrax}z,F,NA
HWVPy}z,F,NA
HHrQx}z,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
HcLvQ}n,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0, 2.0]"
HcLvP~N,F,NA
H[LMh~N,F,NA
HlG]Y}n,F,NA
HkUa|[~,F,NA
H@nvBv^,F,NA
HD^V@~n,F,NA
HDr`zt~,F,NA
HBz@|l~,F,NA
HFhe[|~,F,NA
HrG][|~,F,NA
HbYLk|~,F,NA
Hr_ky|~,F,NA
HBr`|v~,F,NA
H`\llrV,F,NA
H`Y|bt^,F,NA
HWd]txv,F,NA
HKs}dln,F,NA
H`\tI}z,F,NA
HXeYrnN,F,NA
HXe]Q|v,F,NA
Ha]tP|v,F,NA
HWl]c|v,F,NA
HHnMc|v,F,NA
HbYTX||,F,NA
HXdU[||,F,NA
HXd]Q}v,F,NA
Ham`x|v,F,NA
HpQXy|z,F,NA
HcLvR]^,F,NA
HoTqx}z,F,NA
H[LMi}n,F,NA
HlG]Z]^,F,NA
HRYHy~V,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H[LMj]^,F,NA
HkUb[{~,F,NA
HXUPy~N,F,NA
HXV@y}^,F,NA
HsSrY}n,F,NA
H`mrRn^,F,NA
HbUl`~n,F,NA
Haipzt~,F,NA
HrG]Y}~,F,NA
HbYLh~^,F,NA
HbYH|l~,F,NA
HpQZp~^,F,NA
Hr_ix~^,F,NA
Ham`zn~,F,NA
H`\tlrN,F,NA
HbYl`|^,F,NA
HXd]S|v,F,NA
HXf@y|^,F,NA
HqYQx{~,F,NA
Hie`x{~,F,NA
HsLRZ]^,F,NA
HlG]][~,F,NA
HkUeX{~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
HbYl`~^,F,NA
Hie`x|~,F,NA
Hr_iy}~,F,NA
Hie`x~~,F,NA
H@]v^b\,F,NA
HXL[u^V,F,NA
HE]v@~N,F,NA
HBj^@|z,F,NA
HKUna}|,F,NA
HXUUX~\,F,NA
HBj`x~Z,F,NA
HPVPy~j,F,NA
HHfQx~j,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
HKNNe[~,F,NA
H@]vezn,F,NA
HBj^@~z,F,NA
HFYeX~^,F,NA
HBj`}t~,F,NA
HbI^S|~,F,NA
HpQZs|~,F,NA
HBj`}v~,F,NA
H`Lt^r],F,NA
HWe]rxv,F,NA
H`LtY~x,F,NA
HWl]a}v,F,NA
H`Y^`||,F,NA
HKUnc||,F,NA
H`YXx~r,F,NA
HKNNb]^,F,NA
H`Lt^r^,F,NA
H`Y^`~|,F,NA
HrG]X~^,F,NA
H`YX~d~,F,NA
HdH^P~^,F,NA
H`YX~f~,F,NA
HBllfN],T,"[2.0, 2.0, 5.0, 3.0, 3.0, 4.0, 4.0, 5.0, 3.0]"
HIs}dmn,F,NA
HBY|Q~r,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HLNMa}n,T,"[2.0, 2.0, 2.0, 4.0, 4.0, 3.0, 3.0, 4.0, 2.0]"
HIiup||,F,NA
HKUn`~\,F,NA
HQYXy~r,F,NA
HLU`x~N,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
HKNNa}n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HBllfN^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
HLUeX~|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 2.0]"
HbYLi}~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0, 4.0]"
HImP~L~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HdH^S|~,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0, 3.0]"
HLU`}^~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 5.0]"
HLjMb|},F,NA
HLjMb~},F,NA
HLjMb|~,F,NA
HLjMb~~,F,NA
HInVB}},F,NA
HFjBz^|,F,NA
HInVB}~,F,NA
HFjBZ|~,F,NA
HDzBl|~,F,NA
HdUb\|~,F,NA
Hie`z}~,F,NA
HFjBZ~~,F,NA
HIncj~y,F,NA
HImR~N|,F,NA
HIncj~z,F,NA
HHvDj|~,F,NA
HBjer}~,F,NA
H`Y^b}~,F,NA
HLUeZ}~,F,NA
HHvDj~~,F,NA
Hie`~~},F,NA
Hie`~~~,F,NA
HKKxx~N,F,NA
HKoxx|v,F,NA
HKoxx~V,F,NA
HBgx~N^,F,NA
HKKx}\~,F,NA
HKKx}^^,F,NA
HKoxx~v,F,NA
HKKx}^~,F,NA
HB]n@~V,F,NA
HJf@x|n,F,NA
HJf@x~N,F,NA
HQoxy|v,F,NA
HKhYx|v,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HY_xy|^,F,NA
HKoxy}v,F,NA
HKox{|v,F,NA
HY_xy}^,F,NA
HKhYzmn,F,NA
HUPhx~N,F,NA
HL`Yz]n,F,NA
HJj@x~^,F,NA
HBj`zv^,F,NA
HKoxzl~,F,NA
HQox|l~,F,NA
HQoxzn^,F,NA
HKhYzm~,F,NA
HY_xy~^,F,NA
HKoxzn~,F,NA
HKKx}^N,F,NA
H`Lj[}^,F,NA
HKLY|]n,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HKNMX~v,F,NA
HKT\\\~,F,NA
HKT\\^~,F,NA
HKNMp~t,F,NA
HKhY|nx,F,NA
HKKzm^N,F,NA
HMGx}^N,F,NA
HpPr[}^,F,NA
HbWk{~v,F,NA
HbIZ[~z,F,NA
HQox}l~,F,NA
HKhY|l~,F,NA
HQXs{|~,F,NA
HQMu]\~,F,NA
HqDj[}~,F,NA
H`Xs{~~,F,NA
HBg}~N|,F,NA
HBj`}~^,F,NA
H@]ve~n,F,NA
HBg~J~^,F,NA
HBj`}~z,F,NA
HBg~M~~,F,NA
HKKz}^|,F,NA
HKK}Z|~,F,NA
HKK}Z}~,F,NA
HKoxz~v,F,NA
HKK}Z~~,F,NA
HKiyy~z,F,NA
H`Ui~m~,F,NA
HQK}Z~^,F,NA
HKT\Z}~,F,NA
HQY[z|~,F,NA
HKox~^^,F,NA
HbI[~\~,F,NA
H`hY|~~,F,NA
HKox~n},F,NA
HpQ[z|~,F,NA
HKox~n~,F,NA
HKK}^~},F,NA
HKK}^~~,F,NA
HTDjYzJ,F,NA
H{D[rKn,F,NA
HtOXY|m,F,NA
HlopW~F,F,NA
HVOhY~M,F,NA
HwCxyyZ,F,NA
HVOjYyN,F,NA
HtopYlN,F,NA
HLDJ[~k,F,NA
HpQ|atN,F,NA
HUOizym,F,NA
HKDZ\vk,F,NA
H_Kztn[,F,NA
HKDjt^[,F,NA
HwD|eS^,F,NA
HDDj]vk,F,NA
HgCx|v[,F,NA
HLDJ\^[,F,NA
HSDjZzY,F,NA
HqH}csn,F,NA
H]`\Qkn,F,NA
H_Ky|vs,F,NA
HKDZ\^w,F,NA
HwUXpnN,F,NA
H{LOx^N,F,NA
HwTXsk~,F,NA
H{UPW|n,F,NA
Hq\TG}n,F,NA
HQTtuW~,F,NA
H`yqhvN,F,NA
HWT\mo~,F,NA
HotppnN,F,NA
HoTZtg~,F,NA
Hqlag}n,F,NA
HlopW~N,F,NA
HPT]nO~,F,NA
H`Lk~_~,F,NA
HQTs~O~,F,NA
H`|chnN,F,NA
HwL[sl~,F,NA
HKeuZp~,F,NA
HWeZuh~,F,NA
H`Lk~`~,F,NA
HKc}nP~,F,NA
H`Lk~b~,F,NA
H`Luryn,F,NA
HKd^d\|,F,NA
H`Mnbx^,F,NA
HKfN`||,F,NA
H`L\nZy,F,NA
HhC|u^N,F,NA
HRTH|^V,F,NA
HKeuZxz,F,NA
HWTX|nZ,F,NA
HpC}u\n,F,NA
HQTp{~j,F,NA
H`Mna~|,F,NA
HbG}\v^,F,NA
HpK]j^^,F,NA
H`Lk~d~,F,NA
H`S~Lv^,F,NA
H`Mi~d~,F,NA
HbG~S~^,F,NA
H`Llmv|,F,NA
H`Mi~f~,F,NA
H`LzS~r,F,NA
H`\cx~t,F,NA
H`Lszvl,F,NA
HWSxy~V,F,NA
HPSzY~V,F,NA
H`\`{~v,F,NA
H`Lrt^^,F,NA
HWSy}m~,F,NA
H`Wzk|~,F,NA
HPTi}m~,F,NA
H`g|i|~,F,NA
HQXq{}~,F,NA
H`YXznz,F,NA
H`Wzk~~,F,NA
HKdZt^t,F,NA
HKUjk~x,F,NA
HoK}rnN,F,NA
HPTZl^Z,F,NA
HQS~LvN,F,NA
HKc}jvl,F,NA
HDXZ[~f,F,NA
HBhY|^f,F,NA
HHc{z^V,F,NA
HTH]q~n,F,NA
H`S|]nz,F,NA
HgMuX~^,F,NA
HPT\]l~,F,NA
HHdk}l~,F,NA
HQdi|l~,F,NA
HQMuY~n,F,NA
HdH]p~n,F,NA
HQNLi~~,F,NA
H`LX|^r,F,NA
H`Wxzm^,F,NA
H`Sx|^V,F,NA
H`Kxz]^,F,NA
H`Kz[~v,F,NA
H`Sx|^v,F,NA
H`Kz[|~,F,NA
H`Ky|^^,F,NA
H`Kz[~~,F,NA
HQS~e]n,F,NA
HKXZk}n,F,NA
HKLr[~N,F,NA
HKKz[~N,F,NA
H`Kz[~N,F,NA
HKLi|]^,F,NA
H`NJ[~v,F,NA
HKNJ[~v,F,NA
HKTk|\~,F,NA
