graph6string,levelable,minimized solution
Hl?H~^^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HK_Z^n~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
HKHKz~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HKHJ{~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HKHKz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HKHKz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H`CmZ}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HKHKz~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H`Cm^~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H`Cm^~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
HeGMH{},F,NA
H`J@xxZ,F,NA
H@N@m^M,F,NA
HOgqi|],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
He?}P[z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 2.0]"
H`J`o|Z,F,NA
H_oph{},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H_NEH{},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H`GxuNX,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HCDjZYZ,F,NA
H_N@m[},F,NA
HOSqyml,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H_CxxzJ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H`G]Ms},F,NA
H_KpzfL,F,NA
H_KxhnJ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H`J@xzZ,F,NA
HJAK{xn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H_oxplv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H`J`o~Z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H`F@xzN,F,NA
H`GxuL^,F,NA
H`Ko~FN,F,NA
H_opxzN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HOTYtK~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H`FPXvN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H`Gw~D^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H_KxuK~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H_Kp~bN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H_oxpnv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H`GxuN^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HGe[rL~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H_KxuL~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H`Gw~F^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H_KxuN~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H`HPxzJ,F,NA
H`OhxyV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HOLQyyf,F,NA
HaChxyN,F,NA
H_Spxyf,F,NA
HOSqyyf,F,NA
H_Kxqlf,F,NA
H_KxrMV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H`ChxxN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HOGyq|],F,NA
HOSyiuf,F,NA
H_Kxq]V,F,NA
H_CxxxZ,F,NA
HQOXyyf,F,NA
H_KxjLZ,F,NA
H_GxxxZ,F,NA
H`GXzrF,F,NA
H_KxlLZ,F,NA
H`Ggx|],F,NA
H`Oxo~f,F,NA
HPDIyyn,F,NA
H_WxpnV,F,NA
HaChxxn,F,NA
H`WpW~V,F,NA
HcChxxn,F,NA
HQGYyyn,F,NA
H`GxqnN,F,NA
H`Gxq\^,F,NA
H`KgzNV,F,NA
H`Gxs\^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HOLQyyn,F,NA
HOLQyw~,F,NA
HQCyYun,F,NA
H_Kxsl^,F,NA
H_KxrL^,F,NA
H`GwzfN,F,NA
H_KxtL^,F,NA
H`GXzX^,F,NA
H_Kxqk~,F,NA
H`Gwyvf,F,NA
H`GX|X^,F,NA
HaChxzn,F,NA
H`Gxq^^,F,NA
HOLQyy~,F,NA
H_KxrN^,F,NA
H_Kxql~,F,NA
H`GXzZ^,F,NA
H_Kxsl~,F,NA
H_Kxqn~,F,NA
H_KpxzF,F,NA
H_KpxxN,F,NA
H_KpxzN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H`ChxzN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H_Kpxx^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H_Kpxz^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H_Kpxx~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H_Kpxz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H_Kxune,F,NA
HGe[r\u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H_Kxr^U,F,NA
H`Gxu^],F,NA
HGe[rl},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H_KxvN],F,NA
H_Kxul},F,NA
H`GX~Z],F,NA
H`Ko}^N,F,NA
H`Gxu^V,F,NA
H`Gxq~N,F,NA
H`KX]nf,F,NA
H_Kxp~V,F,NA
H_Kxun},F,NA
H`Gxu^^,F,NA
HKE[r\~,F,NA
H_Kxunn,F,NA
H_Kxul~,F,NA
H`GX}zn,F,NA
H_Kxun~,F,NA
H`Gxq|],F,NA
H`Gxq}],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H_KxrnM,F,NA
H`KpxxN,F,NA
H`Gxq~],F,NA
H_Kxrn],F,NA
H`Gxq|},F,NA
H`Gxs|},F,NA
H`Gxq|^,F,NA
H`Gxq}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H`Gxq~},F,NA
H`Gxq~^,F,NA
H_Kxrn^,F,NA
H`Gxq|~,F,NA
H`Gxq}~,F,NA
H`Gxq~~,F,NA
H`KpxzN,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H`Gxp|^,F,NA
H`Gxp~^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H_Kpx~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Kpx|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Kpx~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H`Gxu~],T,"[3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H`Gxu~},T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H`Gxu~^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H`Gxu~~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H_Kxu~u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
H_Kp}~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H_Kxu~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
H`GX}~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Kp}~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Kpz~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H`Ch}~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Kp}~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H`Gxr~],T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H_Kpz~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H`Gxr~^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H_Kpz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Kpz}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Kpz~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H_Kp~~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H_Kp~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
HG\s{zr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HG][rlv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HGeRzxn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HGePz|},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HKEJzxn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HCXa|}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HGeRzzf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HQDJ\}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H`G]}w~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HK_Zzzf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HG][rnv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HGeRzx~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HGeRzzn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HGeRzy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HKEJzzn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HGeRzz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H_v`xzr,F,NA
HGeVZx|,F,NA
HG][rnf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HCXdzz\,F,NA
H@r@z}},F,NA
HCX`|~],F,NA
HGeRj~m,F,NA
HI_p}~m,F,NA
H_Kp}~m,F,NA
H]?M~W~,F,NA
H_Ku~Z|,F,NA
HGeR~X~,F,NA
HCXd}x~,F,NA
HK_^^h~,F,NA
H_Ku~Z~,F,NA
HO\Ytnu,F,NA
HGeTzx|,F,NA
HCXb|z\,F,NA
HO\Yrmv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HK[i\nV,F,NA
H_Ktzz\,F,NA
HGeR|x|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HOTTzx|,F,NA
H_Kuzy|,F,NA
HCXc||},F,NA
HOTPz}},F,NA
HQDL\|},F,NA
H`G]|x^,F,NA
HCXbx~\,F,NA
HI_r~Y^,F,NA
H_KtZ~],F,NA
HKOjx~\,F,NA
H_Kpz~],F,NA
HI_r|zN,F,NA
H`G\Z~],F,NA
HO\Ytnv,F,NA
HOTTzz|,F,NA
HGeTzx~,F,NA
HCXb}y~,F,NA
HOTR|x~,F,NA
HKOj}y~,F,NA
H_Kr}y~,F,NA
HOTR|z~,F,NA
H`v_x^r,T,"[2.0, 2.0, 4.0, 4.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HKFkZtz,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
HK`w~Vr,T,"[4.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
HKOlzz\,F,NA
HK[[Znf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HKbg~dz,F,NA
HGeRz^t,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HQDH|~m,T,"[2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H`QHz}},T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HK_ZZ~u,F,NA
HI_r\~],T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
Hl?N]w~,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H`Ch}~m,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0, 3.0, 3.0]"
H`sg~Nv,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HKEJ~X~,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HK_^Zzv,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
HKHL}x~,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H`Cm~Z~,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
HGeR~z{,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HGeRz~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H_Kv}zl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HOTR|~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H`Cn}zl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H`G^}z|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGeR~z|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HGeRz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H`G]~z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HGeRz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HGeRz~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HGeTz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HKEJz~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HGeRz~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H_Ku~zn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HCXb|~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HK_^^l~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Ku~^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
HOTR|~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HOTTz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HOTRz}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Kr|~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HOTR|~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H`Cm~zn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HKHJ|~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H`Cm~^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H`G]~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H_Krzz{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H_Krzx|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H_Krzy|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HCXbzy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HOTPz|},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HKHJzy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H_Krzy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H_Kpz|},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H_Krzz|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HOTRzy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H_Krzx~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H_Krzy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H_Krzz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H_Kr|z{,T,"[4.0, 4.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H_Ktzx|,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Kr|zN,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Kqz}},T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H`Cj|zN,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H_Kpz}},T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Ktzz|,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Kr|z^,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H_Kr|x~,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Kr|z~,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H_Kr~z{,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H_Krz~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H_Kr|~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H_Kr~z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H_Kr~z|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H_Kr|~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H_Kr~z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H_Krz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H_Krz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Krz}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_Krz~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H_Kr|~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H_Kr~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H_Kv~z{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H_Kv~z|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H`G^~z^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H_Kr~~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H_Kv~z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H_Kv~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
HHJ]}qx,T,"[3.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
H`\zc]r,T,"[3.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HXL[}rF,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 5.0]"
HYU[zMx,T,"[3.0, 3.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HB\c|ze,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HKO}|zw,F,NA
H`LzLvY,F,NA
H@\lvjU,F,NA
HCUz^rq,T,"[2.0, 4.0, 2.0, 2.0, 4.0, 3.0, 5.0, 2.0, 3.0]"
Ham|bdn,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
HLl\ND^,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H`azvp},F,NA
HClnn`|,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 4.0, 2.0, 2.0, 4.0]"
HJQ|uXz,F,NA
H@nu^`z,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0, 2.0, 4.0]"
HMvDH{~,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
HJQ|uZz,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HdmbI|~,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0]"
HLmeI|~,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0]"
H`ls^d~,T,"[4.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HDdvVX~,T,"[2.0, 3.0, 2.0, 3.0, 2.0, 4.0, 2.0, 2.0, 4.0]"
HJQ}Tt~,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0]"
H@nuVd~,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0, 2.0, 4.0]"
HJQ}Tv~,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0]"
HXe]a|n,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 3.0]"
H`ly\fr,F,NA
H`\sZmz,T,"[3.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H`Q|rt|,T,"[2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HWF]ryz,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 4.0, 4.0]"
H[d]H|z,T,"[2.0, 4.0, 3.0, 3.0, 3.0, 4.0, 2.0, 2.0, 2.0]"
HYV@x}^,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H`\Ljm|,T,"[2.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 2.0, 2.0]"
H`mqZnz,T,"[2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HrGky~^,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H`]sZnz,T,"[3.0, 2.0, 3.0, 3.0, 2.0, 4.0, 2.0, 2.0, 2.0]"
H`]Jll~,T,"[3.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
HcH|rv^,T,"[3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0, 2.0, 3.0]"
H`Qztt~,T,"[2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 4.0, 2.0, 4.0]"
HrCZ\^^,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
