graph6string,levelable,minimized solution
H@Yvux~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
HDO~^r^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HaK^nY~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H@]fmz~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
H@X}tnx,F,NA
HA\mtmv,F,NA
H@Tztnj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGL{}vr,F,NA
H@UvZzx,F,NA
H@ZZruv,F,NA
HGNrs~Z,F,NA
HAZR|u|,F,NA
H@Y\j~],F,NA
H@XZ|n\,F,NA
H@T}^Uv,F,NA
HBH}u]n,F,NA
H@]bl~],F,NA
H@Yrr~],F,NA
H@VJ|vt,F,NA
HGUZ|vt,F,NA
H@Sz|nl,F,NA
HGM[z~u,F,NA
HALZ|^t,F,NA
HGLZ{~t,F,NA
H@T|nVz,F,NA
H@ZZtnz,F,NA
H@X}tn^,F,NA
H@Yr}zz,F,NA
H@dt~X~,F,NA
H@T|nT~,F,NA
HAL}nU~,F,NA
HGT{~e~,F,NA
H@T|nV~,F,NA
HGU~c~x,F,NA
HS[^NL^,F,NA
HKEy~rj,F,NA
HGd^tzt,F,NA
HOfqztz,F,NA
HcC~V\},F,NA
HBH\]~m,F,NA
Hk@|r]^,F,NA
HSDiz~m,F,NA
HPDZu~m,F,NA
HGUZt~u,F,NA
HOS~Nv],F,NA
HOUZznx,F,NA
HGK{}~u,F,NA
H_Sx|~u,F,NA
H@S}^^u,F,NA
HGS{|~u,F,NA
HdS^H~n,F,NA
HNG][~n,F,NA
HcFjp~n,F,NA
HPS^]zv,F,NA
HOL^mx~,F,NA
HGM]~h~,F,NA
HONuq~n,F,NA
HOdZ~h~,F,NA
HONuq~~,F,NA
H@]f~j\,F,NA
H@Yv}z|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H@fjnvz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H@hu~zz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H@dvZ~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H@dv^z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
HBIm}~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCqrz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HBgnm~^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H@hr}~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HBIm}~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HPO}}~z,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@]b~n^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
H@]fm~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
H@drz~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@dr~^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H@hu~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HKJ]p~x,T,"[3.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HKlI|nt,T,"[3.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HRURZ]^,T,"[3.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HQeJzxv,F,NA
HIUJl}},T,"[3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HPLR]~],T,"[2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HgW]l}},T,"[2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 4.0, 2.0, 2.0]"
HKC}v^m,T,"[2.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 2.0, 2.0]"
HKOy|}},F,NA
H`Oy|}},F,NA
HSPjzy^,F,NA
HK`Zzyn,F,NA
HH_x}~],T,"[3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HB_y~^m,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HEHX~^m,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HKCy~^m,T,"[2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HK`ztnN,T,"[3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HcH{zvz,T,"[3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HPO}}zz,T,"[2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HQ`zs|~,T,"[3.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HH_}}x~,T,"[3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HPO}}x~,T,"[2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HoDzt^^,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HQFnP~^,T,"[3.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HaI|q~~,T,"[2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 5.0]"
HDO~~Z|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HCZp~vz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H@]Vnzn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HAg~j~|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCW~nz~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
HQJX~v^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HQaZz|~,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HH_z}~^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HQG}}~~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HB_~Z~|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HB_zz~n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HB_z~^~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HDO~^~~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@fjltz,F,NA
HONqzvZ,F,NA
HA^Jtmv,F,NA
H@\|VfV,F,NA
HA]Ztnf,F,NA
HA^B|yv,F,NA
H@hZj~],F,NA
H@X\l~],F,NA
HDHj}^\,F,NA
H@]Rznl,F,NA
H@]dj~],F,NA
HA]R|nl,F,NA
HPDZ}vl,F,NA
H@czj~m,F,NA
HOLYz~u,F,NA
H@T\l~m,F,NA
HGMY|~u,F,NA
H@fjjvz,F,NA
H@]ZvNv,F,NA
H@hr}z^,F,NA
H@]R~Zv,F,NA
H@dr~X~,F,NA
H@dr~Y~,F,NA
H@dr~Z^,F,NA
HOLZ~j^,F,NA
H@dr~Z~,F,NA
HB]NH~t,F,NA
H@]Vjzl,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HHbXzvZ,F,NA
HBbhztz,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HCZp|tz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HBbhzvZ,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HI]I|mv,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HIUR|yn,F,NA
H@]by~t,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
H@ldy~t,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HA]R|^t,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HPDZ}^x,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HH`Xz~],F,NA
HH_{z~],F,NA
HB`Z|^l,F,NA
HKGz}^\,F,NA
HB_xz~m,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HB_yz~m,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HAgy|~u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HBbhzvz,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HB]P~Nn,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H@]b~j^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HH_z}z^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HB_z~X~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HAg|~h~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HB`Z~Y~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HOSz~j^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HB_z~Z~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H@]Zrnf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HB]Hznf,F,NA
HO[yznV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H@]Rzzf,F,NA
H@drzyn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H@drzzN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HOLZzzV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HB_zZ|},F,NA
HB_zzyn,F,NA
HB`Zzyn,F,NA
HOSzzzV,F,NA
HCKzZ|},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HCLZZ|},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HCLjzy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HOLZzy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HCTjzyn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HBczj^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H@hzrn^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HB_zzzn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HCLjzx~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCLjzy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCTjzy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HOLZzz^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCLjzz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
HClpz^r,F,NA
H@mZrnf,F,NA
HClhznr,F,NA
HCkzjln,F,NA
HA[zlmn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HA[|\nV,F,NA
H@l\rnf,F,NA
HAmhznr,F,NA
HGk{znV,F,NA
H@lTzzf,F,NA
H@djj}},F,NA
H@Tj|m|,F,NA
HGM\zzV,F,NA
HB_zz]|,F,NA
HAgzj}},F,NA
HAg|zzV,F,NA
HGc|zzV,F,NA
HAK|\|},F,NA
HALZ|]|,F,NA
HDczj^n,F,NA
HDS|j^n,F,NA
H@izrn^,F,NA
HDO|zzn,F,NA
HCLj|x~,F,NA
HAL|\t~,F,NA
HAMlzz^,F,NA
HGM\zz^,F,NA
HAMlzz~,F,NA
HBfHznj,F,NA
HBbXzvj,F,NA
HAs|\lv,F,NA
HB]Q|^f,F,NA
HC\Z\nf,F,NA
HA]R|zf,F,NA
H@Tll~],F,NA
HAdtZ}},F,NA
HCLj}zf,F,NA
HB`ZZ}},F,NA
HAg|zn\,F,NA
HAiZl|},F,NA
HCXZ|zf,F,NA
HCKzZ~],F,NA
HCLZZ}},F,NA
H@S}]}},F,NA
HClZZnv,F,NA
HBdZl^n,F,NA
H@dr}zn,F,NA
HB`Z|zn,F,NA
HCTj|x~,F,NA
HAMl}x~,F,NA
HAelzx~,F,NA
HCTj|zn,F,NA
HCTj|z~,F,NA
HCLj~z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HBczn^n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@dznvn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HB_z~^|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HAMlz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCLz^v~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
HCLjz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCLjz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HCLjz~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HCLj~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HA]n`~t,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0, 2.0, 2.0]"
HPRXzvZ,T,"[2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0]"
HAjpztz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H@\lvjV,F,NA
HP\H}nV,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HPLR}zN,F,NA
H@lb{~t,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
H@Yry~x,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HANR|^x,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HGUZ|nx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HH_y|~],F,NA
HPOyz~],F,NA
HEHZ|^l,F,NA
HKDZ|^l,F,NA
HAgxz~u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
H@pXz~u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HGcyz~u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HAjpzvz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HBUp~Vn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H@Yr~r^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HPOz}z^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HCW|~h~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HAgz~h~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
H@pZ~i~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HGdZ~i~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HAgz~j~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
HA]hznr,T,"[2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HA[zjmn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@\Zm]v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@YrzzZ,F,NA
H@Tjzyv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@TztnN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGLzs~V,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HAgzzyv,F,NA
HAgzj|},F,NA
H@pZzyv,F,NA
HGdZzyv,F,NA
HAKzzyn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HALzs}n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@SzzzN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HGLZzy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@Tzu]n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HBSz\nn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@Xztn^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HAgzzzv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HALzt]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HALzt\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@Tzu]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGTzs}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HALzt^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HAL|^v},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HBS|n^n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@T|nvn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HAgz~n|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HCLlz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H@T}\~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HGT{|~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HAL|^v~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H@UvZ~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H@Yr}~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@Yr~v^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H@dtz~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@Yr}~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HPOz}~^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HCW|z~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HAgz~n~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
HCLjz}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HGc|z~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
HAL|Z~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H@Yrz~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HAgzz~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HAMjz}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HAMjz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HAMjz~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HAMj~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HCU~b^x,T,"[2.0, 4.0, 2.0, 2.0, 4.0, 3.0, 3.0, 5.0, 2.0]"
HAenjzx,F,NA
HANruun,F,NA
HG{vMm^,F,NA
HCsvN\},F,NA
H@Tn]yv,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
HCLj}nl,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
HqBlq{~,F,NA
HA]Rl~m,F,NA
H@VJt~u,F,NA
H@fJzvt,F,NA
H_S~lvl,F,NA
H@S|m~m,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0, 3.0, 3.0]"
HCLj]~u,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0, 3.0, 3.0]"
H@S|}^t,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0]"
H@Tm^m},T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0]"
H@dj}^t,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0]"
HFO|]vn,T,"[2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0, 3.0]"
HDS~Mvn,T,"[2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0, 3.0]"
HONezz^,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 4.0, 3.0, 3.0, 3.0]"
HDO}~rn,T,"[2.0, 2.0, 3.0, 4.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H@du~X~,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 3.0, 3.0, 4.0]"
HANT~X~,T,"[2.0, 3.0, 2.0, 3.0, 2.0, 4.0, 3.0, 3.0, 4.0]"
H@d}^d~,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0]"
HONq~V^,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0, 4.0]"
HANt]v~,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0, 3.0, 5.0]"
HAj^`~x,T,"[2.0, 2.0, 3.0, 2.0, 4.0, 3.0, 2.0, 3.0, 2.0]"
HAenrzt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
Ho[ZlnN,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0, 2.0]"
HAjpzvZ,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H@rrru^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HCL}nrj,F,NA
Hg[\lnN,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HWW]m}},F,NA
HA]R\~u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
H@VJl~y,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
H@fJznx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H_S~tnl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
HB`Z\~m,F,NA
HEHZ\~m,F,NA
HEHj{~l,F,NA
HK`~P~V,F,NA
HAgx}~u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HAg{z~u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
H@o{z~u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
H@pZ^m},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H@pj{~t,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HDxJk~v,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
