graph6 string,levelable,minimized solution
HCpvj~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HCpvj~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HCpvn~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HCpv^r{,F,NA
HCpv^ry,F,NA
HCpv^rm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^r],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^q},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^rx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv^rl,F,NA
HCpv^rr,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCpv^rj,F,NA
HCpv^rZ,F,NA
HCpv^qz,F,NA
HCpv^pz,F,NA
HCpv^rf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv^rV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv^qv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^pv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^rN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv^qn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv^pn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^q^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv^p^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv^o~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv^r},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^r|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv^rz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv^rv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^rn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^r^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^q~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^p~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^r~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
HCpv^j{,F,NA
HCpv^jy,F,NA
HCpv^jm,F,NA
HCpv^j],F,NA
HCpv^h},F,NA
HCpv^jx,F,NA
HCpv^i|,F,NA
HCpv^jr,F,NA
HCpv^jj,F,NA
HCpv^jZ,F,NA
HCpv^iz,F,NA
HCpv^hz,F,NA
HCpv^jV,F,NA
HCpv^hv,F,NA
HCpv^h^,F,NA
HCpv^j},F,NA
HCpv^j|,F,NA
HCpv^jz,F,NA
HCpv^jv,F,NA
HCpv^jn,F,NA
HCpv^j^,F,NA
HCpv^i~,F,NA
HCpv^h~,F,NA
HCpv^j~,F,NA
HCpv^Y},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCpv^Zr,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HCpv^Zj,F,NA
HCpv^ZZ,F,NA
HCpv^Yz,F,NA
HCpv^Xz,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HCpv^ZV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HCpv^Xv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCpv^X^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HCpv^Z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCpv^Zz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HCpv^Zv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCpv^Zn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCpv^Z^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCpv^Y~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCpv^X~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCpv^Z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
HCpv]z{,F,NA
HCpv]zy,F,NA
HCpv]zu,F,NA
HCpv]z],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv]x},F,NA
HCpv]zx,F,NA
HCpv]y|,F,NA
HCpv]zr,F,NA
HCpv]zj,F,NA
HCpv]zZ,F,NA
HCpv]yz,F,NA
HCpv]xz,F,NA
HCpv]zV,F,NA
HCpv]xv,F,NA
HCpv]x^,F,NA
HCpv]z},F,NA
HCpv]z|,F,NA
HCpv]zz,F,NA
HCpv]zv,F,NA
HCpv]zn,F,NA
HCpv]z^,F,NA
HCpv]y~,F,NA
HCpv]x~,F,NA
HCpv]z~,F,NA
HCpv\z{,F,NA
HCpv\zy,F,NA
HCpv\zm,F,NA
HCpv\zr,F,NA
HCpv\zj,F,NA
HCpv\zZ,F,NA
HCpv\zV,F,NA
HCpv\xv,F,NA
HCpv\z},F,NA
HCpv\zz,F,NA
HCpv\zv,F,NA
HCpv\zn,F,NA
HCpv\z^,F,NA
HCpv\z~,F,NA
HCpvZz{,F,NA
HCpvZzy,F,NA
HCpvZzu,F,NA
HCpvZz],F,NA
HCpvZy},F,NA
HCpvZzx,F,NA
HCpvZy|,F,NA
HCpvZzr,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCpvZzj,F,NA
HCpvZzZ,F,NA
HCpvZyz,F,NA
HCpvZxz,F,NA
HCpvZzV,F,NA
HCpvZxv,F,NA
HCpvZx^,F,NA
HCpvZz},F,NA
HCpvZz|,F,NA
HCpvZzz,F,NA
HCpvZzv,F,NA
HCpvZzn,F,NA
HCpvZz^,F,NA
HCpvZy~,F,NA
HCpvZx~,F,NA
HCpvZz~,F,NA
HCpv^zy,F,NA
HCpv^z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^z|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv^zz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv^zn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
HCpv^v},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv^vz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv^v~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
HCpv^^z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCpv^^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HCpv^^^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HCpv^]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HCpv^^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HCpv]~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCpv]~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCpv]~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCpv]~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HCpv]~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HCpv\~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCpv\~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCpv\~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HCpv\~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HCpv^~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HCpu~r{,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 3.0, 2.0, 2.0]"
HCpu~r],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpu~rx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpu~rr,T,"[3.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0, 3.0, 2.0]"
HCpu~rj,F,NA
HCpu~rZ,F,NA
HCpu~rf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpu~rV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpu~qv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpu~pv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpu~rN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpu~qn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpu~r},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpu~r|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpu~rz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpu~rv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpu~rn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpu~r^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpu~r~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
HCpu}z{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HCpu}zy,T,"[3.0, 3.0, 2.0, 3.0, 3.0, 4.0, 2.0, 4.0, 3.0]"
HCpu}z],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HCpu}zr,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
HCpu}zj,F,NA
HCpu}zZ,F,NA
HCpu}zV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HCpu}xv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCpu}z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCpu}zz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HCpu}zv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCpu}zn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCpu}z^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCpu}z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
HCpu~zy,F,NA
HCpu~z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpu~z|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpu~zz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpu~z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
HCpu~v},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpu~vz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpu~v~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
HCpu}~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCpu}~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCpu}~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HCpu}~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HCpu~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HCpv~z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
HCpv~zz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HCpv~zv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv~zn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv~z^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCpv~z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
HCpv~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0]"
HCZ~vr{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZ~vru,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCZ~vrm,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZ~vr],T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZ~vrf,F,NA
HCZ~vrV,F,NA
HCZ~vrN,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZ~vpn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZ~vq^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZ~vr},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZ~vrv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZ~vrn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZ~vr^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZ~vr~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HCZ~vz},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HCZ~vz|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HCZ~vzv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HCZ~vz~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
HCZ~v~},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HCZ~v~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
HCZ~~~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0]"
HCutvf{,F,NA
HCutvfy,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HCutvfu,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HCutvfx,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HCutvfl,F,NA
HCutve|,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HCutvev,F,NA
HCutve^,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HCutvf},T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
HCutvf|,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HCutvfz,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
HCutvfv,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HCutvfn,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
HCutvf^,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HCutve~,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
HCutvf~,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 5.0]"
HCuttvr,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HCuttuv,F,NA
HCuttv},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCuttvz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCuttvv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCuttu~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCuttv~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HCutvz},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCutvz|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutvzz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutvz^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutvz~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
HCutvv},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCutvvz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutvv^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutvv~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
HCutvn},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCutvn|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCutvnz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCutvnv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCutvn^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCutvn~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HCutv^},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCutv^|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutv^z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutv^v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCutv^n,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutv^^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutv]~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutv\~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutv^~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
HCutu~},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCutu~^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutu~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
HCutt~},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCutt~|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutt~z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutt~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCutt~^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutt}~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCutt~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
HCutv~},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCutv~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 4.0]"
HCuvvrr,F,NA
HCuvvrV,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCuvvq^,F,NA
HCuvvr},F,NA
HCuvvrz,F,NA
HCuvvrv,F,NA
HCuvvrn,F,NA
HCuvvr^,F,NA
HCuvvq~,F,NA
HCuvvr~,F,NA
HCuvvjy,F,NA
HCuvvju,F,NA
HCuvvi},F,NA
HCuvvjr,F,NA
HCuvvjZ,F,NA
HCuvviz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HCuvvhn,F,NA
HCuvvi^,F,NA
HCuvvj},F,NA
HCuvvjz,F,NA
HCuvvjn,F,NA
HCuvvj^,F,NA
HCuvvj~,F,NA
HCuvtzu,F,NA
HCuvty},F,NA
HCuvtzx,F,NA
HCuvtzt,F,NA
HCuvtzr,F,NA
HCuvtyz,F,NA
HCuvtyv,F,NA
HCuvty^,F,NA
HCuvtz},F,NA
HCuvtz|,F,NA
HCuvtzz,F,NA
HCuvtzv,F,NA
HCuvtzn,F,NA
HCuvtz^,F,NA
HCuvty~,F,NA
HCuvtz~,F,NA
HCuvvz},F,NA
HCuvvz|,F,NA
HCuvvzz,F,NA
HCuvvzv,F,NA
HCuvvy~,F,NA
HCuvvz~,F,NA
HCuvvvz,F,NA
HCuvvvv,F,NA
HCuvvv^,F,NA
HCuvvu~,F,NA
HCuvvv~,F,NA
HCuvvn^,F,NA
HCuvvn~,F,NA
HCuvu~|,F,NA
HCuvu~^,F,NA
HCuvu}~,F,NA
HCuvu~~,F,NA
HCuvt}~,F,NA
HCuvt~~,F,NA
HCuvv~~,F,NA
HCuv^ry,F,NA
HCuv^rm,F,NA
HCuv^r],F,NA
HCuv^q},F,NA
HCuv^p|,F,NA
HCuv^rj,F,NA
HCuv^rZ,F,NA
HCuv^qz,F,NA
HCuv^pv,F,NA
HCuv^r},F,NA
HCuv^r|,F,NA
HCuv^rz,F,NA
HCuv^rv,F,NA
HCuv^rn,F,NA
HCuv^r^,F,NA
HCuv^q~,F,NA
HCuv^p~,F,NA
HCuv^r~,F,NA
HCuv^Zm,F,NA
HCuv^X},F,NA
HCuv^ZZ,F,NA
HCuv^Yz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCuv^ZN,F,NA
HCuv^Xn,F,NA
HCuv^Y^,F,NA
HCuv^X^,F,NA
HCuv^Z},F,NA
HCuv^Zz,F,NA
HCuv^Zn,F,NA
HCuv^Z^,F,NA
HCuv^X~,F,NA
HCuv^Z~,F,NA
HCuv^z},F,NA
HCuv^z|,F,NA
HCuv^zn,F,NA
HCuv^z~,F,NA
HCuv^v},F,NA
HCuv^v|,F,NA
HCuv^vz,F,NA
HCuv^vv,F,NA
HCuv^v^,F,NA
HCuv^u~,F,NA
HCuv^v~,F,NA
HCuv^^z,F,NA
HCuv^^n,F,NA
HCuv^^^,F,NA
HCuv^\~,F,NA
HCuv^^~,F,NA
HCuv]~},F,NA
HCuv]~|,F,NA
HCuv]~^,F,NA
HCuv]}~,F,NA
HCuv]~~,F,NA
HCuvZ~},F,NA
HCuvZ~z,F,NA
HCuvZ~^,F,NA
HCuvZ~~,F,NA
HCuv^~~,F,NA
HCuu~ry,F,NA
HCuu~rl,F,NA
HCuu~rr,F,NA
HCuu~qz,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 3.0, 2.0]"
