graph6string,levelable,minimized solution
H?LZSk~,F,NA
H?UXuK~,F,NA
H?Ld[x^,F,NA
H?LZKs~,F,NA
H?SzUK~,F,NA
H?MTZX^,F,NA
H?XXkvv,F,NA
H?LZKvv,F,NA
H?dPzZv,F,NA
H?LZSnv,F,NA
H?LS|X~,F,NA
H?SzSl~,F,NA
H?MYtL~,F,NA
H?SzUM~,F,NA
H?SzSn~,F,NA
HAG^fY],F,NA
HANcg~j,F,NA
H_l_y]v,F,NA
HAJo{vj,F,NA
H@DK~X},F,NA
HCDH~X},F,NA
H@D[^T},F,NA
H@Fi[vr,F,NA
HCKY^Nf,F,NA
HA_w~fj,F,NA
H@dGznf,F,NA
H@dOz^f,F,NA
HAK[j^f,F,NA
H@S[^Nr,F,NA
HACkx~l,F,NA
H@EIx~l,F,NA
H@DKznl,F,NA
HAC{X~j,F,NA
H@EI~Z},F,NA
HAMG~Nv,F,NA
HCLG~Nn,F,NA
HAIW~Vv,F,NA
H@DK~X~,F,NA
HCDH~X~,F,NA
H@D[^T~,F,NA
H@DK~Zv,F,NA
H@`W~V~,F,NA
H?cyrne,F,NA
H?LRZy],F,NA
H?MQz]{,F,NA
HCCyr^m,F,NA
H@DJ{zl,F,NA
H?LR{x|,F,NA
H?MQ|x},F,NA
H?LR{zl,F,NA
HCCyr\n,F,NA
H?LR{z|,F,NA
HCCyr^n,F,NA
H@DKzzn,F,NA
H?LSzx~,F,NA
H?MYju~,F,NA
H?LSzzn,F,NA
H?LSzz~,F,NA
H?SzZqV,F,NA
H@DZ[vl,F,NA
HCDHzzm,F,NA
H@DZs^l,F,NA
H?LS|x},F,NA
H?Szsl|,F,NA
H?MYtl},F,NA
H?Szsnl,F,NA
HAC{t\n,F,NA
H@D[r\n,F,NA
H@D[r]n,F,NA
H?Szsn|,F,NA
H@D[r^n,F,NA
HCDHzzn,F,NA
H@D[Zvn,F,NA
H?L[ju~,F,NA
H?S{rl~,F,NA
H?MYrm~,F,NA
H?S{rnn,F,NA
H?S{rn~,F,NA
H?LZkvd,F,NA
H?NUb]m,F,NA
H@O^Nq],F,NA
H?K{ynh,F,NA
H?Wys~e,F,NA
H?Ky{zb,F,NA
H?Li{nh,F,NA
H@Fa{zj,F,NA
H@Fq[vj,F,NA
H?LS~X},F,NA
H?S{nT},F,NA
H?wq{zf,F,NA
H?cyrnf,F,NA
H@D[r^f,F,NA
H?L[vNf,F,NA
H?MQx~l,F,NA
H?L[p~f,F,NA
H?L[vN},F,NA
H@D[vNn,F,NA
H@DK~jn,F,NA
H?LS~X~,F,NA
H?S{vL~,F,NA
H?UP~Zn,F,NA
H?UP~Z~,F,NA
H@Rcw~x,F,NA
HODsZvN,F,NA
H@O^Jy^,F,NA
H@_^Jx^,F,NA
H@O^Nq^,F,NA
HODh]nZ,F,NA
H@O[zzf,F,NA
H@`Wzvf,F,NA
H@O[~Nx,F,NA
HA_^NK~,F,NA
HGCi}mn,F,NA
HGCmumn,F,NA
H?LR[~r,F,NA
H@R_{~z,F,NA
H@QW~Nz,F,NA
HOCmj^^,F,NA
H@O^K|~,F,NA
H@_Y~L~,F,NA
H@O^K~z,F,NA
H@O^K~~,F,NA
H@DJ[~{,F,NA
HGLG|nN,F,NA
HAHg~e^,F,NA
H@DJZy^,F,NA
HACj[}|,F,NA
H@ELY||,F,NA
H@Di^e^,F,NA
HGG\Y~\,F,NA
HAG[z^t,F,NA
H@DKz\|,F,NA
HACkz]|,F,NA
H@DKz]|,F,NA
H@DKz^t,F,NA
HGGYy}n,F,NA
HACj^M^,F,NA
H@OZj]^,F,NA
H?Srk~j,F,NA
H?SrZm^,F,NA
H@DJ[~|,F,NA
H@DKz^|,F,NA
HGGY|^^,F,NA
HAGZ[~v,F,NA
H@OZ[|~,F,NA
HACkz]~,F,NA
H@O[z]~,F,NA
H@DJ[~v,F,NA
H@OZ[~~,F,NA
HCDHz^{,F,NA
H@`oy~j,F,NA
HACl[||,F,NA
HCDJX||,F,NA
H?dpi~j,F,NA
HCHWz^j,F,NA
H@`Wznj,F,NA
HACk|\|,F,NA
HCDHz\|,F,NA
HAC{\\z,F,NA
H?dPznl,F,NA
HCGZY~f,F,NA
HACk|\n,F,NA
HCGZZ\^,F,NA
HCCjY~f,F,NA
H@O[z]v,F,NA
HA_Xzmn,F,NA
H?UPzvf,F,NA
HCChy|n,F,NA
H@O][{~,F,NA
H?Ssz]v,F,NA
H?cqz\v,F,NA
H?dP|\v,F,NA
HCDJX~|,F,NA
HCDHz^|,F,NA
HCGZY~n,F,NA
H@_Zi~n,F,NA
HACk|\~,F,NA
HCGZY|~,F,NA
HA_\X|~,F,NA
H?cri~n,F,NA
HCGZY~~,F,NA
H@DZ[^x,F,NA
H@`gy~r,F,NA
H@EJY}|,F,NA
HAEJX}|,F,NA
H@DkY|z,F,NA
H@DkY~r,F,NA
HAK[Z^f,F,NA
H@`Wz^r,F,NA
H@EIz]|,F,NA
HAC{Z]z,F,NA
H@D[Z\z,F,NA
H@D[Z^r,F,NA
HA_ZX~f,F,NA
H@DLZ]^,F,NA
HAEH|\n,F,NA
HAEJZ[~,F,NA
HAEJX~f,F,NA
H@O[|\v,F,NA
HA_Xz]v,F,NA
H@_Yz\v,F,NA
H?UPznj,F,NA
H@O\[|^,F,NA
H@EHy|n,F,NA
H?LSz]v,F,NA
H?dPz]v,F,NA
H?MQz\v,F,NA
H@DkY~z,F,NA
H@D[Z^z,F,NA
HAEJX~n,F,NA
H@_ZY~v,F,NA
H@O[|\~,F,NA
HA_ZX}~,F,NA
H@EJY|~,F,NA
H@EJY~v,F,NA
H@EJY~~,F,NA
H?Nak~y,F,NA
H@Fa^U^,F,NA
HAG^Vi^,F,NA
H@DNJy^,F,NA
H?cvJx^,F,NA
H?Ncjt^,F,NA
H?NRMun,F,NA
HCDH~Nl,F,NA
HAG[~Zr,F,NA
H@DKzzf,F,NA
H?dXjvf,F,NA
H@D[Zvf,F,NA
H?LS~Nl,F,NA
Hc?ZZ]v,F,NA
H?LVVM^,F,NA
H?LR^M^,F,NA
H?Nci~z,F,NA
H@DK~N|,F,NA
HACnK~n,F,NA
HAG^S~v,F,NA
H@DNK|~,F,NA
H?cq~L~,F,NA
H@EI~L~,F,NA
H?LVK~n,F,NA
H@DNK~~,F,NA
H?Ky{vt,F,NA
H?LSx||,F,NA
H?L[h|z,F,NA
H?UXp~V,F,NA
H@OX{~f,F,NA
HAChz]^,F,NA
H?Sp{~f,F,NA
H@DHz]^,F,NA
H?LP{~f,F,NA
H?LPx}^,F,NA
H?LPy}^,F,NA
H?LPz]^,F,NA
H?MPy|n,F,NA
H?SuX}^,F,NA
H?K{q~v,F,NA
H?L[h~z,F,NA
HACkx~n,F,NA
H@O[x~n,F,NA
H?LP{|~,F,NA
H?MPy|~,F,NA
HAGX{~^,F,NA
H?Ssx~n,F,NA
H?LP{~~,F,NA
H?LR[~{,F,NA
H@Dq^U^,F,NA
H?LRZy^,F,NA
H?MTY||,F,NA
H?T`|zN,F,NA
H?LSz\|,F,NA
H?LSz]|,F,NA
H?LSz^l,F,NA
H?LRZ]^,F,NA
H?LR[~|,F,NA
H?LSz^|,F,NA
H@DJk~n,F,NA
H?LR[|~,F,NA
H?Ssz]~,F,NA
H?LR[~n,F,NA
H?LR[~~,F,NA
H?Ky{zr,F,NA
H?L[p~V,F,NA
H?L[p|v,F,NA
HA_Xx~f,F,NA
H@OZ[}^,F,NA
HCDHx|n,F,NA
HAEHx|n,F,NA
H?dPx~f,F,NA
H?UQx{~,F,NA
H?LR[}^,F,NA
H?UPx{~,F,NA
H?UPx|n,F,NA
H?L[p~v,F,NA
HA_Xx~n,F,NA
H@O[{|~,F,NA
H?UPx|~,F,NA
H?UPx~n,F,NA
H?UPx~~,F,NA
H?Sz[vt,F,NA
H?dih~r,F,NA
H?Lki~r,F,NA
H?MRY}|,F,NA
H?Tkh|z,F,NA
H?dTX||,F,NA
H?dPz^t,F,NA
H?L[j^r,F,NA
H?MQz]|,F,NA
H?S{j\z,F,NA
H?MYr]v,F,NA
H?S{j^j,F,NA
H?UPz^r,F,NA
H?Ss|\v,F,NA
H?crY~f,F,NA
H?LS|\v,F,NA
H?MRY~f,F,NA
H?LT[|n,F,NA
H?MbY|^,F,NA
H?UPz]n,F,NA
H?Tkh~z,F,NA
H?S{r^v,F,NA
H?crY~v,F,NA
H@EJi~n,F,NA
H?Ss|\~,F,NA
H?MRY|~,F,NA
H?dRX}~,F,NA
H?MbY~^,F,NA
H?MRY~~,F,NA
H@UO~^m,F,NA
H?L[vn},F,NA
H@UO~^n,F,NA
H?L[vn~,F,NA
H@`W~^y,F,NA
H@O^[~|,F,NA
H@`W~^z,F,NA
HCCi~^n,F,NA
H@O[~nn,F,NA
H@O[z~n,F,NA
HCGYz~n,F,NA
H@EIz~n,F,NA
H@DK~nn,F,NA
H@O[~^~,F,NA
H?LSz~{,F,NA
H?LR{~|,F,NA
H?LSz~|,F,NA
H?LSz|~,F,NA
H?LSz~~,F,NA
H?S{j~y,F,NA
H?UPz~},F,NA
H?S{j~z,F,NA
H?MQ||~,F,NA
H?UPz|~,F,NA
H?UPz}~,F,NA
H?UPz~~,F,NA
H?UP~^{,F,NA
H?LV[~|,F,NA
H?UP~^|,F,NA
H?LSz~n,F,NA
H?MQz~n,F,NA
H?LS~^n,F,NA
H?LS~^~,F,NA
H@O[~~},F,NA
H@O[~~~,F,NA
H@KrSnK,F,NA
H?TklVo,F,NA
HGEuqYx,F,NA
HAeB\h{,F,NA
H@Dc~P{,F,NA
H@Hs]py,F,NA
H?UT^`{,F,NA
H?U\V`u,F,NA
Hc[OZMf,F,NA
HOLsMTZ,F,NA
H?Tf`y\,F,NA
H?VF`w|,F,NA
H?{qdNF,F,NA
HOLomVJ,F,NA
HGDUpyl,F,NA
HGKQ\nM,F,NA
HCKbi^L,F,NA
H@_]vHf,F,NA
HoOJkwv,F,NA
HGCo|vM,F,NA
HGGY\nY,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0]"
HICH\nM,F,NA
HCCji^h,F,NA
HDGIY~e,F,NA
Ha?\rYf,F,NA
H@HG|nY,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0]"
HGGW~NY,F,NA
HGL?|nM,F,NA
H@EJi^h,F,NA
HAF@x^h,F,NA
Ha?\vGn,F,NA
H?LO|^q,F,NA
H?L_{~q,F,NA
H?Sp^fM,F,NA
H?May^p,F,NA
H@D\NRy,F,NA
HGFHlrZ,F,NA
HAdDjY|,F,NA
H@DfSx|,F,NA
H@EfQx|,F,NA
H?UVbY|,F,NA
H?fF`x|,F,NA
HGFYdUz,F,NA
HAeDjX|,F,NA
H@HT]p|,F,NA
H@Hs]pz,F,NA
H?UT^`|,F,NA
H?U\V`v,F,NA
HOKRmZN,F,NA
HGDUtW~,F,NA
HPCJ]h^,F,NA
HOCmjrN,F,NA
HcCJlXn,F,NA
HALE\g~,F,NA
HAQR\o~,F,NA
HOCmnP^,F,NA
HGLDmY^,F,NA
H@Ea~O~,F,NA
H?St^`^,F,NA
H?Tc~_~,F,NA
H?UR^_~,F,NA
H?V@~_~,F,NA
H?SveYn,F,NA
H@EfQz|,F,NA
H@Hkmrz,F,NA
HP?Z]r^,F,NA
H@HLmr^,F,NA
H@Dc~P~,F,NA
H@Ea~P~,F,NA
HAG^Mq~,F,NA
HBGNKz^,F,NA
H@Ea~R~,F,NA
HGSl_~T,F,NA
H@HydVY,F,NA
H?Xsplx,F,NA
H?dl`lx,F,NA
H?TtPnX,F,NA
H?XspnX,F,NA
HGCymqj,F,NA
HGHWyur,F,NA
HGHW{ur,F,NA
HGSg|fF,F,NA
HIKH[nF,F,NA
H@Hyauj,F,NA
H@E|BTZ,F,NA
H?SruYt,F,NA
H?LzCvR,F,NA
H?\`huV,F,NA
H?Tpiuj,F,NA
H?\apmV,F,NA
H?epitj,F,NA
H?[rSnF,F,NA
HGDPx^X,F,NA
HGCsY}y,F,NA
HGGY|jJ,F,NA
HICH|NL,F,NA
HGGWy}u,F,NA
H@DJX^T,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HB?iZ]],F,NA
H@HOzum,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0]"
H?SpjvM,F,NA
H?T`ju],F,NA
H?LSjum,F,NA
H?Mai}y,F,NA
H?SrtNL,F,NA
H?Xspnx,F,NA
HGLG}ev,F,NA
H@DzCvj,F,NA
H?Xpktz,F,NA
H?epjTz,F,NA
H?TplVZ,F,NA
H?XpkvZ,F,NA
HGROxuz,F,NA
H@HTZr\,F,NA
H?YXjdz,F,NA
H?dhldz,F,NA
H?UhjfZ,F,NA
H?YXjfZ,F,NA
HGDP}qn,F,NA
HGOX}g~,F,NA
HGGY|i^,F,NA
HADh\fN,F,NA
HI?w}Un,F,NA
H@HRtX^,F,NA
H@Edqxn,F,NA
H?LRmYz,F,NA
H?Tbsyv,F,NA
H?Wrkw~,F,NA
H?LRmW~,F,NA
H?XRkw~,F,NA
H?cr\h^,F,NA
H?gq|h^,F,NA
H?LqmUn,F,NA
H?Xpkvz,F,NA
H?YXjfz,F,NA
HGOX}i~,F,NA
H@HRtZ^,F,NA
H?Wrkx~,F,NA
H?gtix~,F,NA
H?LRmY~,F,NA
H?XRky~,F,NA
H?Wrkz~,F,NA
HOHZ_~X,F,NA
H@HzcVX,F,NA
H?\chxr,F,NA
H@H{bTZ,F,NA
H?]Pplf,F,NA
H?Upiuj,F,NA
H?]Qplf,F,NA
H?^Apkv,F,NA
HOCrqzL,F,NA
H?YXplr,F,NA
H?YYplr,F,NA
H?Uhqlr,F,NA
HGCsy]x,F,NA
HOKQzhN,F,NA
HCCjjZJ,F,NA
HDGJYzF,F,NA
HOGWy|u,F,NA
HACi\mm,F,NA
HCCiZlm,F,NA
H@E`Zt],T,"[2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 3.0, 3.0, 3.0]"
H?MSjtm,F,NA
H?Lak}y,F,NA
H?MQjtm,F,NA
H?V@h|y,F,NA
H?MbqzF,F,NA
H?\chzr,F,NA
HOHWzfZ,F,NA
H@D|Avj,F,NA
H?UplTz,F,NA
H?]PrLv,F,NA
H?]PrNV,F,NA
H?^Apmv,F,NA
HOHoyvZ,F,NA
H@HsZrZ,F,NA
H?Uhldz,F,NA
H?YXrdv,F,NA
H?YXrfV,F,NA
H?UhrfV,F,NA
HPCIzZV,F,NA
HGG[|h^,F,NA
HOGZix^,F,NA
HCDrP^N,F,NA
HE@hq]n,F,NA
H@Ebqyn,F,NA
H@Ebqxn,F,NA
H?URrYv,F,NA
H?V@zqv,F,NA
H?griw~,F,NA
H?St\h^,F,NA
H?Ws|h^,F,NA
H?dRZg~,F,NA
H?pPzg~,F,NA
H?dpjVN,F,NA
H?]PrNv,F,NA
H?YXrfv,F,NA
HOGZiz^,F,NA
H@Ebqzn,F,NA
H?griy~,F,NA
H?grix~,F,NA
H?dRZi~,F,NA
H?pPzi~,F,NA
H?griz~,F,NA
HGlPMeN,F,NA
H?UR\rs,F,NA
H?VTPlx,F,NA
H?Y]`tt,F,NA
H?TtRqV,F,NA
H?\cmij,F,NA
H_UHZir,F,NA
HAFJP]r,F,NA
H?StrjL,F,NA
H?MUrhl,F,NA
H?Tsjqj,F,NA
H?MRnRL,F,NA
H?VPhuj,F,NA
H?LpsnJ,F,NA
H?MqjVJ,F,NA
HO[_}jF,F,NA
H?LTZjX,F,NA
H?Tkjex,F,NA
H?NHqmr,F,NA
H?dhqmr,F,NA
H?NJbUV,F,NA
HGGYtnM,F,NA
HCGZJvM,F,NA
HAEJR]u,F,NA
Ha?\Tlm,F,NA
HACh\nM,F,NA
H@CkZ^U,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HI?X\nM,F,NA
HACk\lm,F,NA
HI?w}Uf,F,NA
H?LPl^Y,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0]"
H?LPtnM,F,NA
H?LRTnM,F,NA
H?dPr]u,F,NA
H?Mai~i,F,NA
H?MRjVL,F,NA
H?Um`nx,F,NA
HGSlc^V,F,NA
H?UTrZt,F,NA
H?VPlTz,F,NA
H?fPjTz,F,NA
H?LsmTz,F,NA
H?[suNf,F,NA
HC[TI^f,F,NA
H?UTZjx,F,NA
H?Uhmdz,F,NA
H?YXudv,F,NA
H?Ujclz,F,NA
H?hZeUv,F,NA
HOGZmZZ,F,NA
HAClmXn,F,NA
HCDq\Tn,F,NA
HADlc\n,F,NA
Ho@sp\^,F,NA
H?St]hz,F,NA
H?UR\pv,F,NA
H?URlXz,F,NA
H?LTmZj,F,NA
H?St]g~,F,NA
H?MRmW~,F,NA
H?LdmX^,F,NA
H?UTZg~,F,NA
H?cr]hn,F,NA
H?LsmTn,F,NA
HBG[mVn,F,NA
HE?zSvn,F,NA
H@FTQ^n,F,NA
H@O\]rv,F,NA
H?St]h~,F,NA
H?dR\h~,F,NA
H?LsmT~,F,NA
H?MRmZn,F,NA
H@FTQ^~,F,NA
HgSo\eN,F,NA
H?UZlRp,F,NA
H?Y]`lx,F,NA
H?Um`tt,F,NA
H?\cmel,F,NA
H?TtRe\,F,NA
HSWWZfF,F,NA
H?Tdri\,F,NA
H?U}@tr,F,NA
H?LelrL,F,NA
H?]]@lr,F,NA
H?NahvJ,F,NA
H?hpquV,F,NA
H?^@hmZ,F,NA
H?]ahnJ,F,NA
HgSg\eV,F,NA
H?Tczix,F,NA
H?L\JfX,F,NA
H?dhpnR,F,NA
H?NIhvb,F,NA
H?dhiur,F,NA
H?NIjUr,F,NA
H?NHiur,F,NA
H?NJamj,F,NA
HICHm]m,F,NA
HDGJI~M,F,NA
Ha?\d\m,F,NA
HEAJXxj,F,NA
HB?h[~M,F,NA
HGOg|nU,T,"[2.0, 4.0, 4.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
HB?i[}m,F,NA
H?cqj^e,F,NA
H?hqpnF,F,NA
H?L`k~Y,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0, 3.0]"
H?LPvNM,F,NA
H?e`i|y,F,NA
H?MQj^i,F,NA
H?V@h}y,F,NA
H?iRqll,F,NA
H?Um`vt,F,NA
HgKIk]v,F,NA
H?U}@vr,F,NA
H?ZPktz,F,NA
H?u`qlv,F,NA
H?lRTNV,F,NA
H?^@ktv,F,NA
HWKIk^V,F,NA
H?U\Rjr,F,NA
H?YXmdz,F,NA
H?Uhudv,F,NA
H?YZeUv,F,NA
H?Ujctv,F,NA
HcCLZXv,F,NA
HH@L[x^,F,NA
HD?i}Xn,F,NA
Ho@[p\v,F,NA
HE@hs\n,F,NA
H?Lc}pv,F,NA
H?V@|pv,F,NA
H?LVMYz,F,NA
H?f@zpv,F,NA
H?Ws}g~,F,NA
H?LemW~,F,NA
H?XS|g~,F,NA
H?cr^H^,F,NA
H?o{jc~,F,NA
H?drUK~,F,NA
HDWIk^v,F,NA
HE?|Q^z,F,NA
Ho@[p\~,F,NA
HBGK}Zv,F,NA
H?Ws}h~,F,NA
H?gq}h~,F,NA
H?NamU~,F,NA
H?hZcl~,F,NA
HB@L[z~,F,NA
H@DjKvw,F,NA
H@IqtpN,F,NA
H?TsrMx,F,NA
H@DjJqZ,F,NA
H@ElItx,F,NA
H?LrKvX,F,NA
H@H[q]r,F,NA
H@DhrMZ,F,NA
H?Lsqmj,F,NA
H?Mqquf,F,NA
HALEXyt,F,NA
H@HTZp\,F,NA
H@Hkktx,F,NA
H@IsqtN,F,NA
HAFRP]j,F,NA
H?Lismr,F,NA
H@T@x^T,F,NA
H@HKq}u,F,NA
HGGY~IZ,F,NA
HGL@{nL,F,NA
H@D`r]],F,NA
H?LPjvM,F,NA
H?T`rm],F,NA
H?LSrmm,F,NA
H?Maq}u,F,NA
H?LRtNL,F,NA
H@GYi}m,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@DIZ]u,F,NA
H@DJJ]],F,NA
H@EIZ]u,F,NA
H@DLL\],F,NA
H@H\a^x,F,NA
H@DjKvx,F,NA
HALH]ev,F,NA
H@HY\dz,F,NA
H@IZc\z,F,NA
H?TpmUz,F,NA
H?TrKuz,F,NA
H@HTYzx,F,NA
HARPp]z,F,NA
H@Iqq\z,F,NA
H@Iqq]z,F,NA
H?VHjez,F,NA
H?UZbMz,F,NA
H@T@}in,F,NA
H@HQ|Xz,F,NA
H@ISzXz,F,NA
H?SrmYz,F,NA
H?Tbkyz,F,NA
H@HQ|X^,F,NA
H@ISzX^,F,NA
HADh]en,F,NA
HADb[yn,F,NA
H@HY\c~,F,NA
H?SrmW~,F,NA
H?Tbkw~,F,NA
H?MR\h^,F,NA
H?L\Ld^,F,NA
H?LqlVN,F,NA
H@HY\fz,F,NA
H@Iqq^z,F,NA
H@HQ|Zz,F,NA
H@HQ|Z^,F,NA
H@HY\d~,F,NA
H@Iqq]~,F,NA
H?SrmY~,F,NA
H?Tbky~,F,NA
H@HY\f~,F,NA
H@Hqs^w,F,NA
HALJc]t,F,NA
H@HqrqN,F,NA
H?LjcnX,F,NA
H@DlIux,F,NA
H@DlJpZ,F,NA
H?TuHux,F,NA
H@IYq]r,F,NA
H@HXreN,F,NA
H?Mqqmj,F,NA
H?Lsquf,F,NA
HAPsXux,F,NA
H@Hkiux,F,NA
H@HsZpZ,F,NA
HAPppuN,F,NA
HA[RLMN,F,NA
H?ThreV,F,NA
H@HIs}u,F,NA
HAQHp|u,F,NA
HAEJjYj,F,NA
HAFBXyj,F,NA
H@IPr\],F,NA
H?MSrlm,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H?Las}u,F,NA
H?MQrlm,F,NA
H?V@p|u,F,NA
H?MRjZJ,F,NA
H@GYziN,F,NA
H@EKZ\u,F,NA
H@DJL]],F,NA
H@DJZiN,F,NA
H@DJYyf,F,NA
H@Hqs^x,F,NA
H@DlIvx,F,NA
H@TRKun,F,NA
H@I\a\z,F,NA
H@DitLz,F,NA
H?TrSmz,F,NA
H?TpuMz,F,NA
H@HsYvx,F,NA
HAPps]z,F,NA
H@Isq\z,F,NA
H@Hqs\z,F,NA
H?Tjcmz,F,NA
H?LZeUv,F,NA
HAQHziz,F,NA
H@IRYyz,F,NA
H@IRYxz,F,NA
H?URjYz,F,NA
H?V@ziz,F,NA
H@HS|X^,F,NA
H@HZc\^,F,NA
HADrS]n,F,NA
HADhuMn,F,NA
H@Hisk~,F,NA
H?LT\h^,F,NA
H?MZLd^,F,NA
H?Tjck~,F,NA
H?SzeK~,F,NA
H?LrSnN,F,NA
H@DitNz,F,NA
H@Hqs^z,F,NA
H@IRYzz,F,NA
H@HZc^^,F,NA
H@HZc]~,F,NA
H@Hisl~,F,NA
H?Tjcm~,F,NA
H?SzeM~,F,NA
H@Hisn~,F,NA
H?cr]rs,F,NA
HG]PMeN,F,NA
H?UuPlx,F,NA
H?TlbqV,F,NA
H?]UHtt,F,NA
H?lRNIZ,F,NA
H?LTrjL,F,NA
H?MUjpl,F,NA
H?T{bej,F,NA
H?UpnRJ,F,NA
HCWZI]r,F,NA
H?NPqmj,F,NA
H?dppnJ,F,NA
H?dpqmj,F,NA
H?^@jUV,F,NA
HCsP^Hf,F,NA
H?StZjX,F,NA
H?Tkjqr,F,NA
H?MUZpt,F,NA
H?gq~RT,F,NA
HCFRRSn,F,NA
H?ehqlr,F,NA
HACjUmm,F,NA
HAEJjUl,F,NA
HCGZJ^Y,F,NA
Ha?\VK},F,NA
H?LPt^U,F,NA
H?LPlvM,F,NA
H?SrTnM,F,NA
H?dPt\u,F,NA
H?Maq~e,F,NA
H?MajvM,F,NA
H@CkZnM,F,NA
HACh\^U,F,NA
HI?g|^U,F,NA
HACkZmm,F,NA
HH?w}VF,F,NA
H?VL`nx,F,NA
H?dTrZt,F,NA
HOSla^V,F,NA
H?UpmTz,F,NA
H?UrSlz,F,NA
H?]PuLv,F,NA
H?stIvf,F,NA
H?dTZjx,F,NA
HA[TK^f,F,NA
H?VHldz,F,NA
H?Lkmdz,F,NA
H?fHjdz,F,NA
H?L^EUv,F,NA
HCCmjZj,F,NA
H?Su\hz,F,NA
H?UR\hz,F,NA
H?URtXv,F,NA
H?StmZj,F,NA
H@DLmXn,F,NA
HADtS\n,F,NA
HCDh]dn,F,NA
Ho?}`\^,F,NA
H?MR]g~,F,NA
H?StmW~,F,NA
H?LUlXn,F,NA
H?UR\g~,F,NA
H?Lmcln,F,NA
H?dpmTn,F,NA
HEG\Qnn,F,NA
HB?}Svn,F,NA
HAG\]rv,F,NA
HCFRP^n,F,NA
H?Su\h~,F,NA
H?Lkmd~,F,NA
H?dRlX~,F,NA
H?NQlVn,F,NA
H@FLa^~,F,NA
H?czUfs,F,NA
H_U@zil,F,NA
H?Tdjq\,F,NA
H?UuHtx,F,NA
H?SvLrL,F,NA
H?]UPlt,F,NA
H?dpquf,F,NA
H?dppvF,F,NA
H@gQ~JL,F,NA
H?Tczqt,F,NA
H?S|RjR,F,NA
H?gq}rd,F,NA
H?M]Rdt,F,NA
HAKZMUf,F,NA
HP?yuVF,F,NA
H?Miivb,F,NA
H?LZLfJ,F,NA
H?MjanJ,F,NA
HGSal]],F,NA
HAFBP}m,F,NA
Hc?Xr^e,F,NA
HCFBXxj,F,NA
H?L`s~U,F,NA
H?SpvNM,F,NA
H?e`q|u,F,NA
H?MQr^e,F,NA
H?V@p}u,F,NA
H?iRitl,F,NA
H@ClI~M,F,NA
HI?W~Mm,F,NA
HACkzMl,F,NA
HI@X[uf,F,NA
HACh|ZF,F,NA
H?U\bNx,F,NA
H?UuHvx,F,NA
H_LJKuv,F,NA
H?UrKtz,F,NA
H?UpuLz,F,NA
H?stQnf,F,NA
H?]PmTv,F,NA
H?U\Rft,F,NA
HCK]RNf,F,NA
H?UZLdz,F,NA
H?S}Ldz,F,NA
H?L\eVf,F,NA
H?UZdTv,F,NA
HGSd[zV,F,NA
H?Lc}hz,F,NA
H?V@|hz,F,NA
H?SvMYz,F,NA
H?f@zhz,F,NA
HADd[xn,F,NA
H@D\MTn,F,NA
Ho?|a\^,F,NA
HCDhuLn,F,NA
H?MZMc~,F,NA
H?Lekxn,F,NA
H?UZLc~,F,NA
H?LnCl^,F,NA
H?S|eK~,F,NA
H?dqtLn,F,NA
HEG\a^n,F,NA
H@S\UNv,F,NA
HBGMkzn,F,NA
HCFBXzn,F,NA
H?Lc}h~,F,NA
H?S}Ld~,F,NA
H?LVLZ^,F,NA
H?dZdL~,F,NA
H?Lekz~,F,NA
H@D\Hvh,F,NA
H@IPytl,F,NA
H@D`zU\,F,NA
H?L`{zR,F,NA
H?LP|ZR,F,NA
H@HpquN,F,NA
H?LhsnR,F,NA
H@Kqi]j,F,NA
H?KxlLZ,F,NA
H?Kyqmf,F,NA
H?KyjUV,F,NA
H?KyjMZ,F,NA
H?Kyimj,F,NA
H?Sph}m,F,NA
H?Sximj,F,NA
H?Cxyul,F,NA
H?KyZUV,F,NA
H@HH|jZ,F,NA
H@HhsnZ,F,NA
H@KrSnN,F,NA
H@Gzc\^,F,NA
H@GylT^,F,NA
H?K{rNV,F,NA
H?K{jVV,F,NA
H?YXpnr,F,NA
H?cpzXv,F,NA
H?Wxktv,F,NA
H?Wp{zV,F,NA
H?Sp|ZV,F,NA
H?KzSk~,F,NA
H?KytL^,F,NA
H?KzSl^,F,NA
H?KzSnN,F,NA
H@G|a^^,F,NA
H?Sp|Zv,F,NA
H?KzSl~,F,NA
H?KylV^,F,NA
H?KzSn~,F,NA
H?gq~bL,F,NA
