graph6 string,levelable,minimized solution
HCXnE~},F,NA
HCXnE~|,F,NA
HCXnE~z,F,NA
HCXnE~n,F,NA
HCXnE~^,F,NA
HCXnE}~,F,NA
HCXnE|~,F,NA
HCXnE~~,F,NA
HCXnB|},F,NA
HCXnB~},F,NA
HCXnB|~,F,NA
HCXnB~~,F,NA
HCXnF~},F,NA
HCXnF~~,F,NA
HCXmdbo,F,NA
HCXmdbg,F,NA
HCXmdbW,F,NA
HCXmdbK,F,NA
HCXmd`k,F,NA
HCXmda[,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmdba,F,NA
HCXmdbQ,F,NA
HCXmdaq,F,NA
HCXmdbI,F,NA
HCXmdai,F,NA
HCXmd`i,F,NA
HCXmd`b,F,NA
HCXmdbw,F,NA
HCXmdbk,F,NA
HCXmdb[,F,NA
HCXmdbq,F,NA
HCXmdbi,F,NA
HCXmdbY,F,NA
HCXmday,F,NA
HCXmd`m,F,NA
HCXmdbb,F,NA
HCXmdb{,F,NA
HCXmdby,F,NA
HCXmdbm,F,NA
HCXmdb],F,NA
HCXmda},F,NA
HCXmdbr,F,NA
HCXmdbj,F,NA
HCXmdb},F,NA
HCXmdbz,F,NA
HCXmdb~,F,NA
HCXmfaw,F,NA
HCXmfa[,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmfai,F,NA
HCXmfbw,F,NA
HCXmfbk,F,NA
HCXmfb[,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmfa{,F,NA
HCXmfbq,F,NA
HCXmfbi,F,NA
HCXmfbY,F,NA
HCXmfay,F,NA
HCXmfbM,F,NA
HCXmf`m,F,NA
HCXmfbp,F,NA
HCXmfbh,F,NA
HCXmfbX,F,NA
HCXmf`l,F,NA
HCXmfbb,F,NA
HCXmfb{,F,NA
HCXmfby,F,NA
HCXmfbm,F,NA
HCXmfb],F,NA
HCXmfa},F,NA
HCXmfbx,F,NA
HCXmfbl,F,NA
HCXmfb\,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmfbr,F,NA
HCXmfbj,F,NA
HCXmfb},F,NA
HCXmfb|,F,NA
HCXmfbz,F,NA
HCXmfb~,F,NA
HCXmfQe,F,NA
HCXmfRs,F,NA
HCXmfRq,F,NA
HCXmfPy,F,NA
HCXmfRe,F,NA
HCXmfQu,F,NA
HCXmfP],F,NA
HCXmfRX,F,NA
HCXmfRd,F,NA
HCXmfPt,F,NA
HCXmfRJ,F,NA
HCXmfR{,F,NA
HCXmfRy,F,NA
HCXmfRu,F,NA
HCXmfRm,F,NA
HCXmfR],F,NA
HCXmfQ},F,NA
HCXmfP},F,NA
HCXmfRx,F,NA
HCXmfRt,F,NA
HCXmfRl,F,NA
HCXmfR\,F,NA
HCXmfP|,F,NA
HCXmfRr,F,NA
HCXmfRj,F,NA
HCXmfRZ,F,NA
HCXmfRf,F,NA
HCXmfR},F,NA
HCXmfR|,F,NA
HCXmfRz,F,NA
HCXmfRv,F,NA
HCXmfRn,F,NA
HCXmfR~,F,NA
HCXmers,F,NA
HCXmeq{,F,NA
HCXmerq,F,NA
HCXmeqy,F,NA
HCXmerU,F,NA
HCXmequ,F,NA
HCXmeqm,F,NA
HCXmeq],F,NA
HCXmerX,F,NA
HCXmerT,F,NA
HCXmerb,F,NA
HCXmerR,F,NA
HCXmerF,F,NA
HCXmeqV,F,NA
HCXmer{,F,NA
HCXmery,F,NA
HCXmeru,F,NA
HCXmerm,F,NA
HCXmer],F,NA
HCXmeq},F,NA
HCXmerx,F,NA
HCXmert,F,NA
HCXmerl,F,NA
HCXmer\,F,NA
HCXmeq|,F,NA
HCXmerr,F,NA
HCXmerj,F,NA
HCXmerZ,F,NA
HCXmeqz,F,NA
HCXmerf,F,NA
HCXmerV,F,NA
HCXmeqv,F,NA
HCXmerN,F,NA
HCXmeqn,F,NA
HCXmepn,F,NA
HCXmeq^,F,NA
HCXmer},F,NA
HCXmer|,F,NA
HCXmerz,F,NA
HCXmerv,F,NA
HCXmern,F,NA
HCXmer^,F,NA
HCXmeq~,F,NA
HCXmer~,F,NA
HCXmdrS,F,NA
HCXmdqs,F,NA
HCXmdra,F,NA
HCXmdrQ,F,NA
HCXmdqq,F,NA
HCXmdrE,F,NA
HCXmdpe,F,NA
HCXmdrw,F,NA
HCXmdrs,F,NA
HCXmdrk,F,NA
HCXmdr[,F,NA
HCXmdq{,F,NA
HCXmdrq,F,NA
HCXmdri,F,NA
HCXmdrY,F,NA
HCXmdqy,F,NA
HCXmdre,F,NA
HCXmdrU,F,NA
HCXmdqu,F,NA
HCXmdrM,F,NA
HCXmdqm,F,NA
HCXmdpm,F,NA
HCXmdq],F,NA
HCXmdrX,F,NA
HCXmdqx,F,NA
HCXmdrd,F,NA
HCXmdrT,F,NA
HCXmdqt,F,NA
HCXmdrL,F,NA
HCXmdq\,F,NA
HCXmdrb,F,NA
HCXmdrR,F,NA
HCXmdrF,F,NA
HCXmdqf,F,NA
HCXmdpf,F,NA
HCXmdqV,F,NA
HCXmdr{,F,NA
HCXmdry,F,NA
HCXmdru,F,NA
HCXmdrm,F,NA
HCXmdr],F,NA
HCXmdq},F,NA
HCXmdrx,F,NA
HCXmdrt,F,NA
HCXmdrl,F,NA
HCXmdr\,F,NA
HCXmdq|,F,NA
HCXmdrr,F,NA
HCXmdrj,F,NA
HCXmdrZ,F,NA
HCXmdqz,F,NA
HCXmdrf,F,NA
HCXmdrV,F,NA
HCXmdqv,F,NA
HCXmdrN,F,NA
HCXmdqn,F,NA
HCXmdpn,F,NA
HCXmdq^,F,NA
HCXmdr},F,NA
HCXmdr|,F,NA
HCXmdrz,F,NA
HCXmdrv,F,NA
HCXmdrn,F,NA
HCXmdr^,F,NA
HCXmdq~,F,NA
HCXmdr~,F,NA
HCXmeZk,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmeZ[,F,NA
HCXmeX{,F,NA
HCXmeZM,F,NA
HCXmeXm,F,NA
HCXmeX],T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmeZh,F,NA
HCXmeZX,F,NA
HCXmeXx,F,NA
HCXmeZL,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmeX\,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmeZJ,F,NA
HCXmeZ{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmeZy,F,NA
HCXmeZm,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmeZ],T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmeY},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmeX},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmeZx,F,NA
HCXmeZl,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmeZ\,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmeX|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmeZr,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmeZj,F,NA
HCXmeZZ,F,NA
HCXmeZN,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmeZ},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmeZ|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmeZz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmeZn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmeZ^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmeZ~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
HCXmdZa,F,NA
HCXmdZ[,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmdZq,F,NA
HCXmdZY,F,NA
HCXmdYy,F,NA
HCXmdY],F,NA
HCXmdX],F,NA
HCXmdZh,F,NA
HCXmdZX,F,NA
HCXmdYx,F,NA
HCXmdXx,F,NA
HCXmdYl,F,NA
HCXmdY\,F,NA
HCXmdW|,F,NA
HCXmdZR,F,NA
HCXmdZ{,F,NA
HCXmdZy,F,NA
HCXmdZm,F,NA
HCXmdZ],F,NA
HCXmdY},F,NA
HCXmdX},F,NA
HCXmdZx,F,NA
HCXmdZl,F,NA
HCXmdZ\,F,NA
HCXmdY|,F,NA
HCXmdX|,F,NA
HCXmdZr,F,NA
HCXmdZj,F,NA
HCXmdZZ,F,NA
HCXmdYz,F,NA
HCXmdXz,F,NA
HCXmdZN,F,NA
HCXmdYn,F,NA
HCXmdXn,F,NA
HCXmdY^,F,NA
HCXmdX^,F,NA
HCXmdW~,F,NA
HCXmdZ},F,NA
HCXmdZ|,F,NA
HCXmdZz,F,NA
HCXmdZn,F,NA
HCXmdZ^,F,NA
HCXmdY~,F,NA
HCXmdX~,F,NA
HCXmdZ~,F,NA
HCXmczk,F,NA
HCXmcz[,T,"[2.0, 3.0, 2.0, 2.0, 4.0, 4.0, 2.0, 2.0, 2.0]"
HCXmcy{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmczq,F,NA
HCXmczY,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmcyy,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmczM,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmcym,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmcxm,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmcy],T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
HCXmczX,F,NA
HCXmcy\,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmcz{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmczy,F,NA
HCXmczm,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmcz],T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmcy},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmczx,F,NA
HCXmczl,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmcz\,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmcy|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmczr,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmczj,F,NA
HCXmczZ,F,NA
HCXmcyz,F,NA
HCXmczN,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmcyn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmcxn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmcy^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmcz},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmcz|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmczz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmczn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmcz^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmcy~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmcz~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
HCXmdfo,F,NA
HCXmdfg,F,NA
HCXmdfK,F,NA
HCXmdfw,F,NA
HCXmdfk,F,NA
HCXmdf[,F,NA
HCXmdfi,F,NA
HCXmdfY,F,NA
HCXmdey,F,NA
HCXmdfM,F,NA
HCXmdem,F,NA
HCXmddm,F,NA
HCXmde],F,NA
HCXmdfb,F,NA
HCXmdfJ,F,NA
HCXmddj,F,NA
HCXmddN,F,NA
HCXmdf{,F,NA
HCXmdfy,F,NA
HCXmdfm,F,NA
HCXmdf],F,NA
HCXmde},F,NA
HCXmdfr,F,NA
HCXmdfj,F,NA
HCXmdfZ,F,NA
HCXmdfN,F,NA
HCXmddn,F,NA
HCXmde^,F,NA
HCXmdf},F,NA
HCXmdfz,F,NA
HCXmdfn,F,NA
HCXmdf^,F,NA
HCXmdf~,F,NA
HCXmfqu,F,NA
HCXmfr{,F,NA
HCXmfry,F,NA
HCXmfru,F,NA
HCXmfrm,F,NA
HCXmfr],F,NA
HCXmfq},F,NA
HCXmfrx,F,NA
HCXmfrt,F,NA
HCXmfrl,F,NA
HCXmfr\,F,NA
HCXmfq|,F,NA
HCXmfrj,F,NA
HCXmfrZ,F,NA
HCXmfqz,F,NA
HCXmfrf,F,NA
HCXmfrV,F,NA
HCXmfqv,F,NA
HCXmfrN,F,NA
HCXmfqn,F,NA
HCXmfpn,F,NA
HCXmfq^,F,NA
HCXmfr},F,NA
HCXmfr|,F,NA
HCXmfrz,F,NA
HCXmfrv,F,NA
HCXmfrn,F,NA
HCXmfr^,F,NA
HCXmfq~,F,NA
HCXmfr~,F,NA
HCXmfZ{,F,NA
HCXmfZy,F,NA
HCXmfZm,F,NA
HCXmfZ],F,NA
HCXmfY},F,NA
HCXmfX},F,NA
HCXmfZl,F,NA
HCXmfZ\,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HCXmfX|,F,NA
HCXmfZZ,F,NA
HCXmfZN,F,NA
HCXmfYn,F,NA
HCXmfXn,F,NA
HCXmfY^,F,NA
HCXmfX^,F,NA
HCXmfW~,F,NA
HCXmfZ},F,NA
HCXmfZ|,F,NA
HCXmfZz,F,NA
HCXmfZn,F,NA
HCXmfZ^,F,NA
HCXmfY~,F,NA
HCXmfX~,F,NA
HCXmfZ~,F,NA
HCXmez{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmezy,F,NA
HCXmezm,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmez],T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmey},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmez\,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmezN,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmexn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmey^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmez},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmez|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmezz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmezn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmez^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmey~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXmez~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
HCXmdz{,F,NA
HCXmdzy,F,NA
HCXmdzm,F,NA
HCXmdz],F,NA
HCXmdy},F,NA
HCXmdzl,F,NA
HCXmdz\,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HCXmdy|,F,NA
HCXmdzj,F,NA
HCXmdzZ,F,NA
HCXmdzN,F,NA
HCXmdyn,F,NA
HCXmdxn,F,NA
HCXmdy^,F,NA
HCXmdz},F,NA
HCXmdz|,F,NA
HCXmdzz,F,NA
HCXmdzn,F,NA
HCXmdz^,F,NA
HCXmdy~,F,NA
HCXmdz~,F,NA
HCXmfe{,F,NA
HCXmff{,F,NA
HCXmffy,F,NA
HCXmffm,F,NA
HCXmff],F,NA
HCXmfe},F,NA
HCXmffx,F,NA
HCXmffl,F,NA
HCXmff\,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmfe|,F,NA
HCXmffr,F,NA
HCXmffj,F,NA
HCXmffZ,F,NA
HCXmfez,F,NA
HCXmffN,F,NA
HCXmfen,F,NA
HCXmfdn,F,NA
HCXmfe^,F,NA
HCXmff},F,NA
HCXmff|,F,NA
HCXmffz,F,NA
HCXmffn,F,NA
HCXmff^,F,NA
HCXmfe~,F,NA
HCXmff~,F,NA
HCXmfV{,F,NA
HCXmfVy,F,NA
HCXmfVu,F,NA
HCXmfVm,F,NA
HCXmfV],F,NA
HCXmfU},F,NA
HCXmfT},F,NA
HCXmfVl,F,NA
HCXmfV\,F,NA
HCXmfT|,F,NA
HCXmfVj,F,NA
HCXmfVZ,F,NA
HCXmfTz,F,NA
HCXmfVf,F,NA
HCXmfVV,F,NA
HCXmfTv,F,NA
HCXmfVN,F,NA
HCXmfUn,F,NA
HCXmfTn,F,NA
HCXmfU^,F,NA
HCXmfT^,F,NA
HCXmfS~,F,NA
HCXmfV},F,NA
HCXmfV|,F,NA
HCXmfVz,F,NA
HCXmfVv,F,NA
HCXmfVn,F,NA
HCXmfV^,F,NA
HCXmfU~,F,NA
HCXmfT~,F,NA
HCXmfV~,F,NA
HCXmev{,F,NA
HCXmevy,F,NA
HCXmevu,F,NA
HCXmevm,F,NA
HCXmev],F,NA
HCXmeu},F,NA
HCXmev\,F,NA
HCXmevZ,F,NA
HCXmevV,F,NA
HCXmevN,F,NA
HCXmetn,F,NA
HCXmeu^,F,NA
HCXmev},F,NA
HCXmev|,F,NA
HCXmevz,F,NA
HCXmevv,F,NA
HCXmevn,F,NA
HCXmev^,F,NA
HCXmeu~,F,NA
HCXmev~,F,NA
HCXmdv{,F,NA
HCXmdvy,F,NA
HCXmdvu,F,NA
HCXmdvm,F,NA
HCXmdv],F,NA
HCXmdu},F,NA
HCXmdvl,F,NA
HCXmdv\,F,NA
HCXmdu|,F,NA
HCXmdvj,F,NA
HCXmdvZ,F,NA
HCXmduz,F,NA
HCXmdvf,F,NA
HCXmdvV,F,NA
HCXmduv,F,NA
HCXmdvN,F,NA
HCXmdun,F,NA
HCXmdtn,F,NA
HCXmdu^,F,NA
HCXmdv},F,NA
HCXmdv|,F,NA
HCXmdvz,F,NA
HCXmdvv,F,NA
HCXmdvn,F,NA
HCXmdv^,F,NA
HCXmdu~,F,NA
HCXmdv~,F,NA
HCXme]],F,NA
HCXme^{,F,NA
HCXme^y,F,NA
HCXme^m,F,NA
HCXme^],F,NA
HCXme]},F,NA
HCXme\},F,NA
HCXme^N,F,NA
HCXme\^,F,NA
HCXme^},F,NA
HCXme^|,F,NA
HCXme^z,F,NA
HCXme^n,F,NA
HCXme^^,F,NA
HCXme]~,F,NA
HCXme\~,F,NA
HCXme^~,F,NA
HCXmd^M,F,NA
HCXmd]m,F,NA
HCXmd]],F,NA
HCXmd\],F,NA
HCXmd[},F,NA
HCXmd^{,F,NA
HCXmd^y,F,NA
HCXmd^m,F,NA
HCXmd^],F,NA
HCXmd]},F,NA
HCXmd\},F,NA
HCXmd^\,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXmd^Z,F,NA
HCXmd^N,F,NA
HCXmd]n,F,NA
HCXmd\n,F,NA
HCXmd]^,F,NA
HCXmd\^,F,NA
HCXmd[~,F,NA
HCXmd^},F,NA
HCXmd^|,F,NA
HCXmd^z,F,NA
HCXmd^n,F,NA
HCXmd^^,F,NA
HCXmd]~,F,NA
HCXmd\~,F,NA
HCXmd^~,F,NA
HCXmb]y,F,NA
HCXmb]m,F,NA
HCXmb]],F,NA
HCXmb^{,F,NA
HCXmb^y,F,NA
HCXmb^m,F,NA
HCXmb^],F,NA
HCXmb]},F,NA
HCXmb^N,F,NA
HCXmb\n,F,NA
HCXmb^},F,NA
HCXmb^|,F,NA
HCXmb^z,F,NA
HCXmb^n,F,NA
HCXmb^^,F,NA
HCXmb]~,F,NA
HCXmb^~,F,NA
HCXmc}],F,NA
HCXmc~{,F,NA
HCXmc~y,F,NA
HCXmc~m,F,NA
HCXmc~],F,NA
HCXmc}},F,NA
HCXmc~N,F,NA
HCXmc|n,F,NA
HCXmc}^,F,NA
HCXmc~},F,NA
HCXmc~|,F,NA
HCXmc~z,F,NA
HCXmc~n,F,NA
HCXmc~^,F,NA
HCXmc}~,F,NA
HCXmc~~,F,NA
HCXmfz{,F,NA
HCXmfzm,F,NA
HCXmfz],F,NA
HCXmfy},F,NA
HCXmfz},F,NA
HCXmfz|,F,NA
HCXmfzn,F,NA
HCXmfz^,F,NA
HCXmfy~,F,NA
HCXmfz~,F,NA
HCXmfv{,F,NA
HCXmfvy,F,NA
HCXmfvu,F,NA
HCXmfvm,F,NA
HCXmfv],F,NA
HCXmfu},F,NA
HCXmfv},F,NA
HCXmfv|,F,NA
HCXmfvz,F,NA
HCXmfvv,F,NA
HCXmfvn,F,NA
HCXmfv^,F,NA
HCXmfu~,F,NA
HCXmfv~,F,NA
HCXmf^m,F,NA
HCXmf^],F,NA
HCXmf\},F,NA
HCXmf^},F,NA
HCXmf^n,F,NA
HCXmf^^,F,NA
HCXmf\~,F,NA
HCXmf^~,F,NA
HCXme~],F,NA
HCXme~},F,NA
HCXme~^,F,NA
HCXme~~,F,NA
HCXmd~m,F,NA
HCXmd~],F,NA
HCXmd}},F,NA
HCXmd~},F,NA
HCXmd~n,F,NA
HCXmd~^,F,NA
HCXmd}~,F,NA
HCXmd~~,F,NA
HCXmf~},F,NA
HCXmf~~,F,NA
HCXnfbw,F,NA
HCXnfbk,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXnfb[,T,"[3.0, 2.0, 3.0, 3.0, 4.0, 4.0, 2.0, 2.0, 4.0]"
HCXnfbq,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXnfbb,F,NA
HCXnfb{,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXnfby,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXnfbm,F,NA
HCXnfb],T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
HCXnfbr,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXnfbj,F,NA
HCXnfb},T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
HCXnfbz,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HCXnfb~,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 5.0]"
HCXnfrs,T,"[4.0, 2.0, 2.0, 4.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
HCXnfrq,F,NA
HCXnfri,F,NA
HCXnfq],F,NA
HCXnfr{,F,NA
HCXnfry,F,NA
HCXnfru,F,NA
HCXnfrm,F,NA
HCXnfr],F,NA
HCXnfrx,F,NA
HCXnfrt,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HCXnfrl,F,NA
HCXnfr\,F,NA
HCXnfrN,F,NA
HCXnfpn,F,NA
HCXnfr},F,NA
HCXnfr|,F,NA
HCXnfrz,F,NA
HCXnfrv,F,NA
HCXnfrn,F,NA
HCXnfr^,F,NA
HCXnfr~,F,NA
HCXnfZq,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HCXnfZi,F,NA
HCXnfXy,F,NA
HCXnfXm,F,NA
HCXnfY],T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HCXnfZ{,F,NA
HCXnfZy,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HCXnfZm,F,NA
HCXnfZ],F,NA
HCXnfX},T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
HCXnfZl,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
HCXnfX|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
HCXnfZ},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HCXnfZ|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
HCXnfZz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HCXnfZn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
HCXnfZ^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
HCXnfX~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
HCXnfZ~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0]"
HCXneyy,F,NA
HCXneym,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HCXney],F,NA
HCXnez{,T,"[2.0, 2.0, 3.0, 2.0, 4.0, 4.0, 2.0, 3.0, 2.0]"
HCXnezy,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HCXnezm,F,NA
