graph6 string,levelable,minimized solution
GCvvfw,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
GCvvfk,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
GCvvf[,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
GCvve{,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
GCvvd{,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
GCvvf{,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 5.0]"
GCvvvw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
GCvvvs,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
GCvvvk,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
GCvvt{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
GCvvv{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0]"
GCvvnk,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
GCvvl{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
GCvvn{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
GCvt~w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
GCvt|{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
GCvt~{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0]"
GCvv~{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 4.0]"
GCv^fo,F,NA
GCv^fW,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCv^ew,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCv^dw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCv^fS,F,NA
GCv^es,F,NA
GCv^e[,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
GCv^b[,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCv^c{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
GCv^fw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCv^fs,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
GCv^f[,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCv^e{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCv^d{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCv^f{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
GCv^vw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCv^vs,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
GCv^vk,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
GCv^t{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCv^v{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
GCv]~w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
GCv]|{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
GCv]~{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
GCv\|{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
GCv\~{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
GCv^~{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
GCu~fo,T,"[2.0, 3.0, 2.0, 2.0, 4.0, 3.0, 2.0, 2.0]"
GCu~fW,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCu~fS,F,NA
GCu~ds,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
GCu~e[,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
GCu~b[,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCu~c{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
GCu~fw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCu~fs,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
GCu~f[,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCu~e{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCu~f{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
GCu~~{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
GCv~vw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
GCv~vk,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
GCv~u{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCv~t{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
GCv~v{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
GCv~~{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0]"
GC~vfo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GC~vfW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GC~vew,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GC~ve[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GC~vb[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GC~vc{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GC~vfw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GC~vf[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GC~ve{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GC~vf{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
GC~vvw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
GC~vvs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
GC~vv{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
GC~v~w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
GC~v~{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 4.0]"
GC~~~{,T,"[2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0]"
GErvfg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GErvfK,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GErvek,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GErvfw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GErvfk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GErvf[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GErvf{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
GErtrw,F,NA
GErtr[,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
GErtvw,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
GErtvk,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
GErtv[,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
GErtu{,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
GErtv{,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
GErvvW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
GErvvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
GErvvs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
GErvvk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
GErvv[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
GErvv{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
GErvnk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
GErvn[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
GErvm{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
GErvl{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
GErvn{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
GErv]{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
GErv\{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
GErv^{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
GEru~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
GEru~s,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
GEru}{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
GEru~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
GErt~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
GErt}{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
GErt~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
GErv~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
GEr^fg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
GEr^fW,F,NA
GEr^fS,F,NA
GEr^es,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GEr^fK,F,NA
GEr^ek,F,NA
GEr^e[,F,NA
GEr^fw,F,NA
GEr^fs,F,NA
GEr^fk,F,NA
GEr^f[,F,NA
GEr^e{,F,NA
GEr^d{,F,NA
GEr^f{,F,NA
GEr]vo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GEr]vw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GEr]v{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
GEr^vo,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
GEr^uw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
GEr^vw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
GEr^vs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
GEr^v{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
GEr]~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
GEr]~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
GEr^~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
GEr~vw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GEr~vk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
GEr~u{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
GEr~v{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
GEr~~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
GEhffO,F,NA
GEhfeW,F,NA
GEhfdW,F,NA
GEhf`w,F,NA
GEhffo,F,NA
GEhffW,F,NA
GEhfew,F,NA
GEhfdw,F,NA
GEhffc,F,NA
GEhffS,F,NA
GEhfes,F,NA
GEhfe[,F,NA
GEhfc{,F,NA
GEhf`{,F,NA
GEhffw,F,NA
GEhffs,F,NA
GEhff[,F,NA
GEhfe{,F,NA
GEhfd{,F,NA
GEhff{,F,NA
GEheuo,F,NA
GEherW,F,NA
GEhevo,F,NA
GEhevg,F,NA
GEhevW,F,NA
GEhevS,F,NA
GEheus,F,NA
GEhets,F,NA
GEhevK,F,NA
GEherk,F,NA
GEher[,F,NA
GEhevw,F,NA
GEhevs,F,NA
GEhevk,F,NA
GEhev[,F,NA
GEhev{,F,NA
GEhbro,F,NA
GEhbtg,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEhbvo,F,NA
GEhbvg,F,NA
GEhbvc,F,NA
GEhbus,F,NA
GEhbrs,F,NA
GEhbuk,F,NA
GEhbtk,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEhbvw,F,NA
GEhbvs,F,NA
GEhbvk,F,NA
GEhbv{,F,NA
GEhfvo,F,NA
GEhfvg,F,NA
GEhfuw,F,NA
GEhfrw,F,NA
GEhfvw,F,NA
GEhfvs,F,NA
GEhfvk,F,NA
GEhfu{,F,NA
GEhfr{,F,NA
GEhfv{,F,NA
GEhf~w,F,NA
GEhf~{,F,NA
GEjf`w,F,NA
GEjfbw,F,NA
GEjffc,F,NA
GEjffS,F,NA
GEjffK,F,NA
GEjfa{,F,NA
GEjf`{,F,NA
GEjffw,F,NA
GEjffs,F,NA
GEjffk,F,NA
GEjff[,F,NA
GEjfe{,F,NA
GEjfd{,F,NA
GEjfb{,F,NA
GEjff{,F,NA
GEjerW,F,NA
GEjeqw,F,NA
GEjevW,F,NA
GEjeuw,F,NA
GEjerw,F,NA
GEjevc,F,NA
GEjevS,F,NA
GEjeus,F,NA
GEjets,F,NA
GEjevK,F,NA
GEjeuk,F,NA
GEjetk,F,NA
GEjerk,F,NA
GEjeu[,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0]"
GEjet[,F,NA
GEjer[,F,NA
GEjeq{,F,NA
GEjep{,F,NA
GEjevw,F,NA
GEjevs,F,NA
GEjevk,F,NA
GEjev[,F,NA
GEjeu{,F,NA
GEjet{,F,NA
GEjer{,F,NA
GEjev{,F,NA
GEjbuo,F,NA
GEjbro,F,NA
GEjbvG,F,NA
GEjbug,F,NA
GEjbtg,F,NA
GEjbvo,F,NA
GEjbvg,F,NA
GEjbvc,F,NA
GEjbus,F,NA
GEjbrs,F,NA
GEjbvK,F,NA
GEjbuk,F,NA
GEjbtk,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0, 3.0]"
GEjbvw,F,NA
GEjbvs,F,NA
GEjbvk,F,NA
GEjbv{,F,NA
GEjfNK,F,NA
GEjfJk,F,NA
GEjfK{,F,NA
GEjfI{,F,NA
GEjfNw,F,NA
GEjfNk,F,NA
GEjfM{,F,NA
GEjfJ{,F,NA
GEjfN{,F,NA
GEjeno,F,NA
GEjenc,F,NA
GEjenS,F,NA
GEjemk,F,NA
GEjel[,F,NA
GEjenw,F,NA
GEjens,F,NA
GEjenk,F,NA
GEjen[,F,NA
GEjen{,F,NA
GEjdno,F,NA
GEjdng,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
GEjdnc,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEjdnS,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
GEjdlk,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEjdm[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GEjdnw,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEjdns,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
GEjdnk,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
GEjdn[,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEjdn{,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 5.0]"
GEjfrw,F,NA
GEjfvw,F,NA
GEjfvs,F,NA
GEjfvk,F,NA
GEjfu{,F,NA
GEjfr{,F,NA
GEjfv{,F,NA
GEjfnw,F,NA
GEjfnk,F,NA
GEjfn[,F,NA
GEjfm{,F,NA
GEjfl{,F,NA
GEjfn{,F,NA
GEjf~w,F,NA
GEjf~{,F,NA
GEirvg,F,NA
GEirvW,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
GEirtw,F,NA
GEirvc,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
GEirus,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEirts,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
GEirrs,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEirvw,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
GEirvs,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEirt{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEirv{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
GEit^W,F,NA
GEit\w,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
GEit^c,F,NA
GEit\s,F,NA
GEit\k,F,NA
GEit\[,F,NA
GEit^w,F,NA
GEit^s,F,NA
GEit^k,F,NA
GEit^[,F,NA
GEit\{,F,NA
GEit^{,F,NA
GEivvw,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
GEivvs,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEivv[,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
GEivt{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEivr{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEivv{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
GEivnw,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
GEivns,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEivnk,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEivn[,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
GEivm{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEivl{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEivj{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEivn{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
GEiv^w,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
GEiv^[,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
GEiv^{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
GEit~w,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
GEit~[,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
GEit|{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
GEit~{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
GEiv~w,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
GEiv~{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 4.0]"
GEhvF_,F,NA
GEhvFO,F,NA
GEhvEo,F,NA
GEhvDo,F,NA
GEhvBo,F,NA
GEhvEg,F,NA
GEhvDg,T,"[3.0, 2.0, 3.0, 4.0, 2.0, 4.0, 2.0, 4.0]"
GEhvCw,F,NA
GEhvAw,F,NA
GEhvFC,F,NA
GEhvEc,F,NA
GEhvDc,F,NA
GEhvBc,F,NA
GEhvCs,F,NA
GEhvAs,F,NA
GEhv@s,F,NA
GEhvCk,F,NA
GEhvAk,F,NA
GEhv?{,F,NA
GEhvFo,F,NA
GEhvFg,F,NA
GEhvEw,F,NA
GEhvDw,F,NA
GEhvFc,F,NA
GEhvFS,F,NA
GEhvEs,F,NA
GEhvDs,F,NA
GEhvBs,F,NA
GEhvEk,F,NA
GEhvDk,T,"[3.0, 2.0, 3.0, 4.0, 2.0, 4.0, 2.0, 4.0]"
GEhvC{,F,NA
GEhvA{,F,NA
GEhvFw,F,NA
GEhvFs,F,NA
GEhvFk,F,NA
GEhvE{,F,NA
GEhvD{,F,NA
GEhvF{,F,NA
GEhuV_,F,NA
GEhuVO,F,NA
GEhuUo,F,NA
GEhuTo,F,NA
GEhuRo,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
GEhuUg,F,NA
GEhuUW,F,NA
GEhuTW,F,NA
GEhuSw,F,NA
GEhuQw,F,NA
GEhuUc,F,NA
GEhuVo,F,NA
GEhuVg,F,NA
GEhuVW,F,NA
GEhuUw,F,NA
GEhuTw,F,NA
GEhuRw,F,NA
GEhuVc,F,NA
GEhuUs,F,NA
GEhuVw,F,NA
GEhuVs,F,NA
GEhuU{,F,NA
GEhuV{,F,NA
GEhvV_,F,NA
GEhvUo,F,NA
GEhvRo,F,NA
GEhvUg,F,NA
GEhvTg,F,NA
GEhvSw,F,NA
GEhvQw,F,NA
GEhvVo,F,NA
GEhvVg,F,NA
GEhvUw,F,NA
GEhvTw,F,NA
GEhvVc,F,NA
GEhvVS,F,NA
GEhvUs,F,NA
GEhvTs,F,NA
GEhvRs,F,NA
GEhvUk,F,NA
GEhvTk,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
GEhvS{,F,NA
GEhvQ{,F,NA
GEhvVw,F,NA
GEhvVs,F,NA
GEhvVk,F,NA
GEhvU{,F,NA
GEhvT{,F,NA
GEhvV{,F,NA
GEhuuW,F,NA
GEhuvo,F,NA
GEhuvW,F,NA
GEhutw,F,NA
GEhurw,F,NA
GEhuts,F,NA
GEhurs,F,NA
GEhus{,F,NA
GEhup{,F,NA
GEhuvw,F,NA
GEhuvs,F,NA
GEhuu{,F,NA
GEhut{,F,NA
GEhuv{,F,NA
GEhttW,F,NA
GEhtvW,F,NA
GEhtuw,F,NA
GEhttw,F,NA
GEhtts,F,NA
GEhttk,F,NA
GEhtrk,F,NA
GEhtt[,F,NA
GEhts{,F,NA
GEhtq{,F,NA
GEhtp{,F,NA
GEhtvw,F,NA
GEhtvs,F,NA
GEhtvk,F,NA
GEhtv[,F,NA
GEhtu{,F,NA
GEhtt{,F,NA
GEhtr{,F,NA
GEhtv{,F,NA
GEhrvg,F,NA
GEhrvW,F,NA
GEhrts,F,NA
GEhrrs,F,NA
GEhrvK,F,NA
GEhrtk,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
GEhrrk,F,NA
GEhru[,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
GEhrt[,F,NA
GEhrr[,F,NA
GEhrs{,F,NA
GEhrq{,F,NA
GEhrp{,F,NA
GEhrvw,F,NA
GEhrvs,F,NA
GEhrvk,F,NA
GEhrv[,F,NA
GEhru{,F,NA
GEhrt{,F,NA
GEhrr{,F,NA
GEhrv{,F,NA
GEhtno,F,NA
GEhtng,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
GEhtlw,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
GEhtlk,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
GEhtnw,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
GEhtns,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
GEhtnk,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
GEhtm{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
GEhtl{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
GEhtn{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
GEhvvW,F,NA
GEhvvw,F,NA
GEhvvs,F,NA
GEhvvk,F,NA
GEhvv[,F,NA
GEhvu{,F,NA
GEhvt{,F,NA
GEhvr{,F,NA
GEhvv{,F,NA
GEhvnw,F,NA
GEhvnk,F,NA
GEhvl{,F,NA
GEhvn{,F,NA
GEhu~w,F,NA
GEhu~k,F,NA
GEhu}{,F,NA
GEhu|{,F,NA
GEhuz{,F,NA
GEhu~{,F,NA
GEht~w,F,NA
GEht|{,F,NA
GEht~{,F,NA
GEhv~w,F,NA
GEhv~{,F,NA
GEjvfK,F,NA
GEjvbk,F,NA
GEjve[,T,"[2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
GEjvb[,F,NA
GEjvc{,F,NA
GEjvfw,F,NA
GEjvfk,F,NA
GEjvf[,F,NA
GEjve{,F,NA
GEjvd{,F,NA
GEjvb{,F,NA
GEjvf{,F,NA
GEjvVo,F,NA
GEjvVg,F,NA
